date,bp_used_usd,bp_pct_account,open_positions,regime,vix,cumulative_equity,drawdown
2013-01-29,22500.0,7.74,1,LOW_VOL,13.31,290858.4,0.0
2013-01-30,22500.0,7.75,1,LOW_VOL,14.32,290242.82,-0.0021
2013-01-31,22500.0,7.76,1,LOW_VOL,14.28,289846.64,-0.0035
2013-02-01,22500.0,7.71,1,LOW_VOL,12.9,291730.32,0.0
2013-02-04,22500.0,7.77,1,LOW_VOL,14.67,289729.64,-0.0069
2013-02-05,22500.0,7.71,1,LOW_VOL,13.72,291647.55,-0.0003
2013-02-06,22500.0,7.71,1,LOW_VOL,13.41,291841.29,0.0
2013-02-07,22500.0,7.72,1,LOW_VOL,13.5,291610.04,-0.0008
2013-02-08,22500.0,7.69,1,LOW_VOL,13.02,292713.42,0.0
2013-02-11,22500.0,7.69,1,LOW_VOL,12.94,292718.56,0.0
2013-02-12,22500.0,7.45,1,LOW_VOL,12.64,302122.65,0.0
2013-02-13,22500.0,7.44,1,LOW_VOL,12.98,302362.01,0.0
2013-02-14,22500.0,7.44,1,LOW_VOL,12.66,302409.54,0.0
2013-02-15,22500.0,7.45,1,LOW_VOL,12.46,302108.73,-0.001
2013-02-19,22500.0,7.41,1,LOW_VOL,12.31,303713.03,0.0
2013-02-20,22500.0,7.45,1,LOW_VOL,14.68,301861.83,-0.0061
2013-02-21,22500.0,7.48,1,NORMAL,15.22,300830.39,-0.0095
2013-02-22,22500.0,7.45,1,LOW_VOL,14.17,302155.0,-0.0051
2013-02-25,22500.0,7.48,1,NORMAL,18.99,300987.93,-0.009
2013-02-26,22500.0,7.48,1,NORMAL,16.87,300953.01,-0.0091
2013-02-27,22500.0,7.44,1,LOW_VOL,14.73,302461.3,-0.0041
2013-02-28,22500.0,7.43,1,NORMAL,15.51,302630.25,-0.0036
2013-03-01,22500.0,7.42,1,NORMAL,15.36,303057.28,-0.0022
2013-03-04,22500.0,7.41,1,LOW_VOL,14.01,303523.75,-0.0006
2013-03-05,22500.0,7.37,1,LOW_VOL,13.48,305491.89,0.0
2013-03-06,22500.0,7.36,1,LOW_VOL,13.53,305779.98,0.0
2013-03-07,22500.0,7.35,1,LOW_VOL,13.06,306123.8,0.0
2013-03-08,22500.0,7.33,1,LOW_VOL,12.59,307095.87,0.0
2013-03-11,22500.0,7.31,1,LOW_VOL,11.56,307804.97,0.0
2013-03-12,22500.0,7.32,1,LOW_VOL,12.27,307359.21,-0.0014
2013-03-13,22500.0,7.31,1,LOW_VOL,11.83,307681.56,-0.0004
2013-03-14,22500.0,7.28,1,LOW_VOL,11.3,309026.29,0.0
2013-03-15,22500.0,7.29,1,LOW_VOL,11.3,308725.01,-0.001
2013-03-18,22500.0,7.31,1,LOW_VOL,13.36,307730.1,-0.0042
2013-03-19,22500.0,7.19,1,LOW_VOL,14.39,313102.23,0.0
2013-03-20,22500.0,7.16,1,LOW_VOL,12.67,314026.81,0.0
2013-03-21,22500.0,7.2,1,LOW_VOL,13.99,312653.11,-0.0044
2013-03-22,22500.0,7.17,1,LOW_VOL,13.57,313994.56,-0.0001
2013-03-25,22500.0,7.18,1,LOW_VOL,13.74,313355.8,-0.0021
2013-03-26,22500.0,7.15,1,LOW_VOL,12.77,314772.3,0.0
2013-03-27,22500.0,7.15,1,LOW_VOL,13.15,314731.05,-0.0001
2013-03-28,22500.0,7.13,1,LOW_VOL,12.7,315537.45,0.0
2013-04-01,22500.0,7.15,1,LOW_VOL,13.58,314759.03,-0.0025
2013-04-02,22500.0,7.13,1,LOW_VOL,12.78,315735.71,0.0
2013-04-03,22500.0,7.17,1,LOW_VOL,14.21,313801.8,-0.0061
2013-04-04,22500.0,7.15,1,LOW_VOL,13.89,314583.17,-0.0037
2013-04-05,22500.0,7.17,1,LOW_VOL,13.92,313665.43,-0.0066
2013-04-08,22500.0,7.15,1,LOW_VOL,13.19,314872.29,-0.0027
2013-04-09,22500.0,7.13,1,LOW_VOL,12.84,315622.81,-0.0004
2013-04-10,22500.0,7.07,1,LOW_VOL,12.36,318313.36,0.0
2013-04-11,22500.0,7.05,1,LOW_VOL,12.24,319118.55,0.0
2013-04-12,22500.0,7.06,1,LOW_VOL,12.06,318566.76,-0.0017
2013-04-15,22500.0,7.15,1,NORMAL,17.27,314853.75,-0.0134
2013-04-16,22500.0,7.1,1,LOW_VOL,13.96,316857.43,-0.0071
2013-04-17,22500.0,7.15,1,NORMAL,16.51,314563.87,-0.0143
2013-04-18,22500.0,7.17,1,NORMAL,17.56,313643.21,-0.0172
2013-04-19,22500.0,7.16,1,LOW_VOL,14.97,314448.22,-0.0146
2013-04-22,22500.0,7.13,1,LOW_VOL,14.39,315353.34,-0.0118
2013-04-23,22500.0,7.03,1,LOW_VOL,13.48,319875.05,0.0
2013-04-24,22500.0,7.03,1,LOW_VOL,13.61,319918.53,0.0
2013-04-25,22500.0,7.01,1,LOW_VOL,13.62,320750.53,0.0
2013-04-26,22500.0,7.02,1,LOW_VOL,13.61,320376.08,-0.0012
2013-04-29,22500.0,6.99,1,LOW_VOL,13.71,321876.16,0.0
2013-04-30,22500.0,6.98,1,LOW_VOL,13.52,322359.75,0.0
2013-05-01,22500.0,7.02,1,LOW_VOL,14.49,320734.93,-0.005
2013-05-02,22500.0,6.98,1,LOW_VOL,13.59,322424.44,0.0
2013-05-03,22500.0,6.93,1,LOW_VOL,12.85,324489.64,0.0
2013-05-06,22500.0,6.93,1,LOW_VOL,12.66,324906.53,0.0
2013-05-07,22500.0,6.9,1,LOW_VOL,12.83,325960.47,0.0
2013-05-08,22500.0,6.89,1,LOW_VOL,12.66,326785.34,0.0
2013-05-09,22500.0,6.9,1,LOW_VOL,13.13,326151.15,-0.0019
2013-05-10,22500.0,6.88,1,LOW_VOL,12.59,327031.74,0.0
2013-05-13,22500.0,6.88,1,LOW_VOL,12.55,327110.56,0.0
2013-05-14,22500.0,6.84,1,LOW_VOL,12.77,328848.81,0.0
2013-05-15,22500.0,6.83,1,LOW_VOL,12.81,329661.73,0.0
2013-05-16,22500.0,6.84,1,LOW_VOL,13.07,328993.11,-0.002
2013-05-17,22500.0,6.81,1,LOW_VOL,12.45,330571.81,0.0
2013-05-20,22500.0,6.81,1,LOW_VOL,13.02,330486.17,-0.0003
2013-05-21,22500.0,6.8,1,LOW_VOL,13.37,330740.22,0.0
2013-05-22,22500.0,6.82,1,LOW_VOL,13.82,329742.73,-0.003
2013-05-23,22500.0,6.83,1,LOW_VOL,14.07,329416.85,-0.004
2013-05-24,22500.0,6.83,1,LOW_VOL,13.99,329449.7,-0.0039
2013-05-28,22500.0,6.62,1,LOW_VOL,14.48,340008.87,0.0
2013-05-29,22500.0,6.64,1,LOW_VOL,14.83,338760.39,-0.0037
2013-05-30,22500.0,6.63,1,LOW_VOL,14.53,339362.27,-0.0019
2013-05-31,22500.0,6.67,1,NORMAL,16.3,337348.31,-0.0078
2013-06-03,22500.0,6.65,1,NORMAL,16.28,338417.43,-0.0047
2013-06-04,22500.0,6.67,1,NORMAL,16.27,337373.7,-0.0078
2013-06-05,22500.0,6.71,1,NORMAL,17.5,335486.0,-0.0133
2013-06-06,22500.0,6.69,1,NORMAL,16.63,336503.39,-0.0103
2013-06-07,22500.0,6.65,1,NORMAL,15.14,338222.77,-0.0053
2013-06-10,22500.0,6.65,1,NORMAL,15.44,338277.33,-0.0051
2013-06-11,22500.0,6.67,1,NORMAL,17.07,337086.13,-0.0086
2013-06-12,45000.0,13.38,2,NORMAL,18.59,336373.15,-0.0107
2013-06-13,45000.0,13.26,2,NORMAL,16.41,339271.51,-0.0022
2013-06-14,45000.0,13.3,2,NORMAL,17.15,338272.78,-0.0051
2013-06-17,45000.0,13.25,2,NORMAL,16.8,339722.68,-0.0008
2013-06-18,45000.0,13.19,2,NORMAL,16.61,341099.07,0.0
2013-06-19,45000.0,13.28,2,NORMAL,16.64,338886.08,-0.0065
2013-06-20,22500.0,6.79,1,NORMAL,20.49,331125.89,-0.0292
2013-06-21,22500.0,6.77,1,NORMAL,18.9,332264.05,-0.0259
2013-06-24,22500.0,6.79,1,NORMAL,20.11,331224.69,-0.0289
2013-06-25,22500.0,6.76,1,NORMAL,18.47,332695.53,-0.0246
2013-06-26,22500.0,6.74,1,NORMAL,17.21,333866.52,-0.0212
2013-06-27,22500.0,6.73,1,NORMAL,16.86,334304.05,-0.0199
2013-06-28,22500.0,6.73,1,NORMAL,16.86,334388.64,-0.0197
2013-07-01,22500.0,6.72,1,NORMAL,16.37,334872.8,-0.0183
2013-07-02,22500.0,6.72,1,NORMAL,16.44,334971.02,-0.018
2013-07-03,22500.0,6.71,1,NORMAL,16.2,335244.64,-0.0172
2013-07-05,22500.0,6.63,1,LOW_VOL,14.89,339511.61,-0.0047
2013-07-08,22500.0,6.62,1,LOW_VOL,14.78,339689.66,-0.0041
2013-07-09,22500.0,6.62,1,LOW_VOL,14.35,339970.16,-0.0033
2013-07-10,22500.0,6.61,1,LOW_VOL,14.21,340214.5,-0.0026
2013-07-11,22500.0,6.62,1,LOW_VOL,14.01,339640.46,-0.0043
2013-07-12,22500.0,6.63,1,LOW_VOL,13.84,339612.02,-0.0044
2013-07-15,22500.0,6.62,1,LOW_VOL,13.79,339644.78,-0.0043
2013-07-16,22500.0,6.62,1,LOW_VOL,14.42,339712.12,-0.0041
2013-07-17,22500.0,6.62,1,LOW_VOL,13.78,340035.43,-0.0031
2013-07-18,22500.0,6.63,1,LOW_VOL,13.77,339619.06,-0.0043
2013-07-19,22500.0,6.61,1,LOW_VOL,12.54,340337.95,-0.0022
2013-07-22,22500.0,6.61,1,LOW_VOL,12.29,340342.46,-0.0022
2013-07-23,22500.0,6.61,1,LOW_VOL,12.66,340519.64,-0.0017
2013-07-24,22500.0,6.6,1,LOW_VOL,13.18,340838.48,-0.0008
2013-07-25,22500.0,6.6,1,LOW_VOL,12.97,340795.83,-0.0009
2013-07-26,22500.0,6.6,1,LOW_VOL,12.72,340988.39,-0.0003
2013-07-29,22500.0,6.59,1,LOW_VOL,13.39,341222.33,0.0
2013-07-30,22500.0,6.59,1,LOW_VOL,13.39,341340.46,0.0
2013-07-31,22500.0,6.59,1,LOW_VOL,13.45,341487.97,0.0
2013-08-01,22500.0,6.62,1,LOW_VOL,12.94,340082.2,-0.0041
2013-08-02,22500.0,6.61,1,LOW_VOL,11.98,340464.37,-0.003
2013-08-05,22500.0,6.6,1,LOW_VOL,11.84,340986.8,-0.0015
2013-08-06,22500.0,6.59,1,LOW_VOL,12.72,341640.43,0.0
2013-08-07,22500.0,6.57,1,LOW_VOL,12.98,342226.6,0.0
2013-08-08,22500.0,6.53,1,LOW_VOL,12.73,344702.32,0.0
2013-08-09,22500.0,6.54,1,LOW_VOL,13.41,344178.89,-0.0015
2013-08-12,22500.0,6.55,1,LOW_VOL,12.81,343674.98,-0.003
2013-08-13,22500.0,6.54,1,LOW_VOL,12.31,344092.83,-0.0018
2013-08-14,22500.0,6.56,1,LOW_VOL,13.04,343208.78,-0.0043
2013-08-15,22500.0,6.6,1,LOW_VOL,14.73,341010.75,-0.0107
2013-08-16,22500.0,6.62,1,LOW_VOL,14.37,340045.98,-0.0135
2013-08-19,0,0.0,0,NORMAL,15.1,334626.72,-0.0292
2013-08-20,0,0.0,0,LOW_VOL,14.91,334626.72,-0.0292
2013-08-21,0,0.0,0,NORMAL,15.94,334626.72,-0.0292
2013-08-22,0,0.0,0,LOW_VOL,14.76,334626.72,-0.0292
2013-08-23,0,0.0,0,LOW_VOL,13.98,334626.72,-0.0292
2013-08-26,0,0.0,0,LOW_VOL,14.99,334626.72,-0.0292
2013-08-27,0,0.0,0,NORMAL,16.77,334626.72,-0.0292
2013-08-28,22500.0,6.72,1,NORMAL,16.49,334626.72,-0.0292
2013-08-29,22500.0,6.73,1,NORMAL,16.81,334527.34,-0.0295
2013-08-30,22500.0,6.73,1,NORMAL,17.01,334517.74,-0.0295
2013-09-03,22500.0,6.72,1,NORMAL,16.61,334949.76,-0.0283
2013-09-04,22500.0,6.71,1,NORMAL,15.88,335501.54,-0.0267
2013-09-05,22500.0,6.7,1,NORMAL,15.77,335692.13,-0.0261
2013-09-06,22500.0,6.7,1,NORMAL,15.85,335780.91,-0.0259
2013-09-09,22500.0,6.7,1,NORMAL,15.63,335638.87,-0.0263
2013-09-10,22500.0,6.7,1,LOW_VOL,14.53,335979.25,-0.0253
2013-09-11,22500.0,6.69,1,LOW_VOL,13.82,336285.39,-0.0244
2013-09-12,22500.0,6.69,1,LOW_VOL,14.29,336448.68,-0.0239
2013-09-13,22500.0,6.69,1,LOW_VOL,14.16,336423.09,-0.024
2013-09-16,22500.0,6.7,1,LOW_VOL,14.38,335832.97,-0.0257
2013-09-17,22500.0,6.71,1,LOW_VOL,14.53,335381.66,-0.027
2013-09-18,22500.0,6.73,1,LOW_VOL,13.59,334179.87,-0.0305
2013-09-19,22500.0,6.72,1,LOW_VOL,13.16,334846.83,-0.0286
2013-09-20,22500.0,6.69,1,LOW_VOL,13.12,336169.46,-0.0248
2013-09-23,22500.0,6.69,1,LOW_VOL,14.31,336330.42,-0.0243
2013-09-24,22500.0,6.68,1,LOW_VOL,14.08,336929.89,-0.0225
2013-09-25,22500.0,6.67,1,LOW_VOL,14.01,337435.37,-0.0211
2013-09-26,22500.0,6.67,1,LOW_VOL,14.06,337177.56,-0.0218
2013-09-27,22500.0,6.67,1,NORMAL,15.46,337088.48,-0.0221
2013-09-30,22500.0,6.67,1,NORMAL,16.6,337243.53,-0.0216
2013-10-01,22500.0,6.67,1,NORMAL,15.54,337217.74,-0.0217
2013-10-02,0,0.0,0,NORMAL,16.6,339568.28,-0.0149
2013-10-03,0,0.0,0,NORMAL,17.67,339568.28,-0.0149
2013-10-04,0,0.0,0,NORMAL,16.74,339568.28,-0.0149
2013-10-07,0,0.0,0,NORMAL,19.41,339568.28,-0.0149
2013-10-08,0,0.0,0,NORMAL,20.34,339568.28,-0.0149
2013-10-09,0,0.0,0,NORMAL,19.6,339568.28,-0.0149
2013-10-10,0,0.0,0,NORMAL,16.48,339568.28,-0.0149
2013-10-11,0,0.0,0,NORMAL,15.72,339568.28,-0.0149
2013-10-14,0,0.0,0,NORMAL,16.07,339568.28,-0.0149
2013-10-15,0,0.0,0,NORMAL,18.66,339568.28,-0.0149
2013-10-16,22500.0,6.63,1,LOW_VOL,14.71,339568.28,-0.0149
2013-10-17,22500.0,6.61,1,LOW_VOL,13.48,340582.82,-0.012
2013-10-18,22500.0,6.58,1,LOW_VOL,13.04,341841.81,-0.0083
2013-10-21,22500.0,6.58,1,LOW_VOL,13.16,341892.26,-0.0082
2013-10-22,22500.0,6.56,1,LOW_VOL,13.33,343061.69,-0.0048
2013-10-23,22500.0,6.58,1,LOW_VOL,13.42,342163.06,-0.0074
2013-10-24,22500.0,6.56,1,LOW_VOL,13.2,342818.25,-0.0055
2013-10-25,22500.0,6.55,1,LOW_VOL,13.09,343715.26,-0.0029
2013-10-28,22500.0,6.54,1,LOW_VOL,13.31,344017.61,-0.002
2013-10-29,22500.0,6.52,1,LOW_VOL,13.41,345111.18,0.0
2013-10-30,22500.0,6.54,1,LOW_VOL,13.65,344243.81,-0.0025
2013-10-31,22500.0,6.55,1,LOW_VOL,13.75,343541.51,-0.0045
2013-11-01,22500.0,6.54,1,LOW_VOL,13.28,344131.26,-0.0028
2013-11-04,22500.0,6.52,1,LOW_VOL,12.93,344886.95,-0.0006
2013-11-05,22500.0,6.53,1,LOW_VOL,13.27,344375.21,-0.0021
2013-11-06,22500.0,6.52,1,LOW_VOL,12.67,345287.52,0.0
2013-11-07,22500.0,6.57,1,LOW_VOL,13.91,342636.24,-0.0077
2013-11-08,22500.0,6.51,1,LOW_VOL,12.9,345411.78,0.0
2013-11-11,22500.0,6.51,1,LOW_VOL,12.53,345626.64,0.0
2013-11-12,22500.0,6.52,1,LOW_VOL,12.82,345183.94,-0.0013
2013-11-13,22500.0,6.49,1,LOW_VOL,12.52,346919.64,0.0
2013-11-14,22500.0,6.47,1,LOW_VOL,12.37,347932.59,0.0
2013-11-15,22500.0,6.45,1,LOW_VOL,12.19,348792.71,0.0
2013-11-18,22500.0,6.46,1,LOW_VOL,13.1,348132.78,-0.0019
2013-11-19,22500.0,6.31,1,LOW_VOL,13.39,356408.45,0.0
2013-11-20,22500.0,6.33,1,LOW_VOL,13.4,355648.95,-0.0021
2013-11-21,22500.0,6.3,1,LOW_VOL,12.66,357146.38,0.0
2013-11-22,22500.0,6.28,1,LOW_VOL,12.26,358146.35,0.0
2013-11-25,22500.0,6.29,1,LOW_VOL,12.79,357990.06,-0.0004
2013-11-26,22500.0,6.28,1,LOW_VOL,12.81,358039.55,-0.0003
2013-11-27,22500.0,6.27,1,LOW_VOL,12.98,358623.7,0.0
2013-11-29,22500.0,6.27,1,LOW_VOL,13.7,358631.93,0.0
2013-12-02,22500.0,6.28,1,LOW_VOL,14.23,358228.44,-0.0011
2013-12-03,22500.0,6.29,1,LOW_VOL,14.55,357688.29,-0.0026
2013-12-04,22500.0,6.29,1,LOW_VOL,14.7,357485.82,-0.0032
2013-12-05,22500.0,6.31,1,NORMAL,15.08,356738.92,-0.0053
2013-12-06,22500.0,6.27,1,LOW_VOL,13.79,358689.73,0.0
2013-12-09,22500.0,6.27,1,LOW_VOL,13.49,359035.71,0.0
2013-12-10,22500.0,6.28,1,LOW_VOL,13.91,358473.94,-0.0016
2013-12-11,22500.0,6.31,1,NORMAL,15.42,356584.23,-0.0068
2013-12-12,22500.0,6.32,1,NORMAL,15.54,355827.3,-0.0089
2013-12-13,22500.0,6.32,1,NORMAL,15.76,355916.09,-0.0087
2013-12-16,22500.0,6.3,1,NORMAL,16.03,357416.45,-0.0045
2013-12-17,22500.0,6.31,1,NORMAL,16.21,356847.4,-0.0061
2013-12-18,22500.0,6.26,1,LOW_VOL,13.8,359636.0,0.0
2013-12-19,22500.0,6.26,1,LOW_VOL,14.15,359645.33,0.0
2013-12-20,22500.0,6.24,1,LOW_VOL,13.79,360705.5,0.0
2013-12-23,22500.0,6.22,1,LOW_VOL,13.04,361844.16,0.0
2013-12-24,22500.0,6.11,1,LOW_VOL,12.48,367958.22,0.0
2013-12-26,22500.0,6.1,1,LOW_VOL,12.33,368963.74,0.0
2013-12-27,22500.0,6.1,1,LOW_VOL,12.46,368930.54,-0.0001
2013-12-30,22500.0,6.09,1,LOW_VOL,13.56,369224.8,0.0
2013-12-31,22500.0,6.08,1,LOW_VOL,13.72,370098.1,0.0
2014-01-02,22500.0,6.11,1,LOW_VOL,14.23,368449.19,-0.0045
2014-01-03,22500.0,6.11,1,LOW_VOL,13.76,368200.32,-0.0051
2014-01-06,22500.0,6.12,1,LOW_VOL,13.55,367560.59,-0.0069
2014-01-07,22500.0,6.1,1,LOW_VOL,12.92,368678.93,-0.0038
2014-01-08,22500.0,6.1,1,LOW_VOL,12.87,368616.08,-0.004
2014-01-09,22500.0,6.1,1,LOW_VOL,12.89,368709.42,-0.0038
2014-01-10,22500.0,6.1,1,LOW_VOL,12.14,369000.87,-0.003
2014-01-13,22500.0,6.14,1,LOW_VOL,13.28,366410.87,-0.01
2014-01-14,22500.0,6.1,1,LOW_VOL,12.28,368584.08,-0.0041
2014-01-15,22500.0,6.08,1,LOW_VOL,12.28,369881.55,-0.0006
2014-01-16,22500.0,6.09,1,LOW_VOL,12.53,369642.7,-0.0012
2014-01-17,22500.0,6.1,1,LOW_VOL,12.44,368626.44,-0.004
2014-01-21,22500.0,6.09,1,LOW_VOL,12.87,369510.97,-0.0016
2014-01-22,22500.0,6.09,1,LOW_VOL,12.84,369658.54,-0.0012
2014-01-23,22500.0,6.12,1,LOW_VOL,13.77,367838.81,-0.0061
2014-01-24,0,0.0,0,NORMAL,18.14,365636.54,-0.0121
2014-01-27,0,0.0,0,NORMAL,17.42,365636.54,-0.0121
2014-01-28,0,0.0,0,NORMAL,15.8,365636.54,-0.0121
2014-01-29,0,0.0,0,NORMAL,17.35,365636.54,-0.0121
2014-01-30,0,0.0,0,NORMAL,17.29,365636.54,-0.0121
2014-01-31,0,0.0,0,NORMAL,18.41,365636.54,-0.0121
2014-02-03,0,0.0,0,NORMAL,21.44,365636.54,-0.0121
2014-02-04,0,0.0,0,NORMAL,19.11,365636.54,-0.0121
2014-02-05,0,0.0,0,NORMAL,19.95,365636.54,-0.0121
2014-02-06,0,0.0,0,NORMAL,17.23,365636.54,-0.0121
2014-02-07,0,0.0,0,NORMAL,15.29,365636.54,-0.0121
2014-02-10,22500.0,6.15,1,NORMAL,15.26,365636.54,-0.0121
2014-02-11,22500.0,6.14,1,LOW_VOL,14.51,366180.09,-0.0106
2014-02-12,22500.0,6.14,1,LOW_VOL,14.3,366491.6,-0.0097
2014-02-13,22500.0,6.14,1,LOW_VOL,14.14,366504.52,-0.0097
2014-02-14,22500.0,6.13,1,LOW_VOL,13.57,366777.53,-0.009
2014-02-18,22500.0,6.14,1,LOW_VOL,13.87,366607.89,-0.0094
2014-02-19,22500.0,6.15,1,NORMAL,15.5,365947.21,-0.0112
2014-02-20,22500.0,6.14,1,LOW_VOL,14.79,366268.75,-0.0103
2014-02-21,22500.0,6.14,1,LOW_VOL,14.68,366626.38,-0.0094
2014-02-24,22500.0,6.14,1,LOW_VOL,14.23,366632.55,-0.0094
2014-02-25,22500.0,6.13,1,LOW_VOL,13.67,367283.38,-0.0076
2014-02-26,22500.0,6.13,1,LOW_VOL,14.35,366970.16,-0.0085
2014-02-27,22500.0,6.13,1,LOW_VOL,14.04,366876.01,-0.0087
2014-02-28,22500.0,6.13,1,LOW_VOL,14.0,366757.77,-0.009
2014-03-03,22500.0,6.14,1,NORMAL,16.0,366359.04,-0.0101
2014-03-04,22500.0,6.15,1,LOW_VOL,14.1,366024.33,-0.011
2014-03-05,22500.0,6.14,1,LOW_VOL,13.89,366306.37,-0.0102
2014-03-06,22500.0,6.15,1,LOW_VOL,14.21,366039.88,-0.011
2014-03-07,22500.0,6.14,1,LOW_VOL,14.11,366175.33,-0.0106
2014-03-10,22500.0,6.14,1,LOW_VOL,14.2,366365.59,-0.0101
2014-03-11,22500.0,6.13,1,LOW_VOL,14.8,366937.91,-0.0085
2014-03-12,22500.0,6.13,1,LOW_VOL,14.47,367258.37,-0.0077
2014-03-13,22500.0,6.12,1,NORMAL,16.22,367757.94,-0.0063
2014-03-14,22500.0,6.13,1,NORMAL,17.82,367294.56,-0.0076
2014-03-17,0,0.0,0,NORMAL,15.64,369504.07,-0.0016
2014-03-18,22500.0,6.09,1,LOW_VOL,14.52,369504.07,-0.0016
2014-03-19,22500.0,6.11,1,NORMAL,15.12,368525.94,-0.0042
2014-03-20,22500.0,6.09,1,LOW_VOL,14.52,369484.62,-0.0017
2014-03-21,22500.0,6.1,1,NORMAL,15.0,369071.19,-0.0028
2014-03-24,22500.0,6.11,1,NORMAL,15.09,368150.55,-0.0053
2014-03-25,22500.0,6.1,1,LOW_VOL,14.02,368617.01,-0.004
2014-03-26,22500.0,6.12,1,LOW_VOL,14.93,367534.76,-0.0069
2014-03-27,22500.0,6.13,1,LOW_VOL,14.62,366981.08,-0.0084
2014-03-28,22500.0,6.12,1,LOW_VOL,14.41,367837.91,-0.0061
2014-03-31,22500.0,6.09,1,LOW_VOL,13.88,369313.64,-0.0021
2014-04-01,22500.0,6.07,1,LOW_VOL,13.1,370629.58,0.0
2014-04-02,22500.0,6.06,1,LOW_VOL,13.09,371276.96,0.0
2014-04-03,22500.0,6.06,1,LOW_VOL,13.37,371104.35,-0.0005
2014-04-04,22500.0,6.11,1,LOW_VOL,13.96,368454.49,-0.0076
2014-04-07,45000.0,12.27,2,NORMAL,15.57,366854.35,-0.0119
2014-04-08,45000.0,12.23,2,LOW_VOL,14.89,367925.37,-0.009
2014-04-09,45000.0,12.14,2,LOW_VOL,13.82,370570.34,-0.0019
2014-04-10,45000.0,12.31,2,NORMAL,15.89,365647.59,-0.0152
2014-04-11,22500.0,6.26,1,NORMAL,17.03,359434.51,-0.0319
2014-04-14,22500.0,6.24,1,NORMAL,16.11,360493.21,-0.029
2014-04-15,22500.0,6.23,1,NORMAL,15.61,361116.69,-0.0274
2014-04-16,22500.0,6.21,1,LOW_VOL,14.18,362246.33,-0.0243
2014-04-17,22500.0,6.2,1,LOW_VOL,13.36,362953.79,-0.0224
2014-04-21,22500.0,6.2,1,LOW_VOL,13.25,363026.57,-0.0222
2014-04-22,22500.0,6.2,1,LOW_VOL,13.19,362992.47,-0.0223
2014-04-23,22500.0,6.19,1,LOW_VOL,13.27,363202.22,-0.0217
2014-04-24,22500.0,6.19,1,LOW_VOL,13.32,363218.06,-0.0217
2014-04-25,22500.0,6.19,1,LOW_VOL,14.06,363204.67,-0.0217
2014-04-28,22500.0,6.19,1,LOW_VOL,13.97,363317.18,-0.0214
2014-04-29,22500.0,6.19,1,LOW_VOL,13.71,363419.59,-0.0212
2014-04-30,22500.0,6.19,1,LOW_VOL,13.41,363575.66,-0.0207
2014-05-01,22500.0,6.18,1,LOW_VOL,13.25,363830.48,-0.0201
2014-05-02,22500.0,6.12,1,LOW_VOL,12.91,367768.21,-0.0095
2014-05-05,22500.0,6.11,1,LOW_VOL,13.29,368287.69,-0.0081
2014-05-06,22500.0,6.14,1,LOW_VOL,13.8,366583.01,-0.0126
2014-05-07,22500.0,6.12,1,LOW_VOL,13.4,367603.49,-0.0099
2014-05-08,22500.0,6.13,1,LOW_VOL,13.43,367316.65,-0.0107
2014-05-09,22500.0,6.12,1,LOW_VOL,12.92,367447.57,-0.0103
2014-05-12,22500.0,6.09,1,LOW_VOL,12.23,369421.81,-0.005
2014-05-13,22500.0,6.09,1,LOW_VOL,12.13,369506.8,-0.0048
2014-05-14,22500.0,6.11,1,LOW_VOL,12.17,368414.9,-0.0077
2014-05-15,22500.0,6.14,1,LOW_VOL,13.17,366589.05,-0.0126
2014-05-16,22500.0,6.13,1,LOW_VOL,12.44,367136.19,-0.0112
2014-05-19,22500.0,6.11,1,LOW_VOL,12.42,368059.9,-0.0087
2014-05-20,22500.0,6.14,1,LOW_VOL,12.96,366698.03,-0.0123
2014-05-21,22500.0,6.11,1,LOW_VOL,11.91,368257.96,-0.0081
2014-05-22,22500.0,6.1,1,LOW_VOL,12.03,368904.58,-0.0064
2014-05-23,22500.0,6.08,1,LOW_VOL,11.36,369815.48,-0.0039
2014-05-27,22500.0,6.06,1,LOW_VOL,11.51,371402.47,0.0
2014-05-28,22500.0,6.06,1,LOW_VOL,11.68,371180.32,-0.0006
2014-05-29,22500.0,6.04,1,LOW_VOL,11.57,372534.16,0.0
2014-05-30,22500.0,6.03,1,LOW_VOL,11.4,373018.48,0.0
2014-06-02,22500.0,6.03,1,LOW_VOL,11.58,373259.74,0.0
2014-06-03,22500.0,6.03,1,LOW_VOL,11.87,373248.99,-0.0
2014-06-04,22500.0,6.02,1,LOW_VOL,12.08,373779.73,0.0
2014-06-05,22500.0,5.99,1,LOW_VOL,11.68,375317.93,0.0
2014-06-06,22500.0,5.86,1,LOW_VOL,10.73,384020.32,0.0
2014-06-09,22500.0,5.85,1,LOW_VOL,11.15,384409.83,0.0
2014-06-10,22500.0,5.86,1,LOW_VOL,10.99,384282.04,-0.0003
2014-06-11,22500.0,5.86,1,LOW_VOL,11.6,383647.7,-0.002
2014-06-12,22500.0,5.88,1,LOW_VOL,12.56,382414.98,-0.0052
2014-06-13,22500.0,5.88,1,LOW_VOL,12.18,382938.56,-0.0038
2014-06-16,22500.0,5.87,1,LOW_VOL,12.65,383384.73,-0.0027
2014-06-17,22500.0,5.87,1,LOW_VOL,12.06,383595.1,-0.0021
2014-06-18,22500.0,5.84,1,LOW_VOL,10.61,384946.08,0.0
2014-06-19,22500.0,5.84,1,LOW_VOL,10.62,385297.52,0.0
