date,main,aftermath,dd_overlay,hv_ladder,portfolio_total
2008-12-12,0.00,0.00,0.00,0.00,0.00
2008-12-15,0.00,0.00,0.00,0.00,0.00
2008-12-16,0.00,0.00,0.00,0.00,0.00
2008-12-17,0.00,0.00,0.00,0.00,0.00
2008-12-18,0.00,0.00,0.00,0.00,0.00
2008-12-19,0.00,0.00,0.00,0.00,0.00
2008-12-22,0.00,0.00,0.00,0.00,0.00
2008-12-23,0.00,0.00,0.00,0.00,0.00
2008-12-24,0.00,0.00,0.00,0.00,0.00
2008-12-26,0.00,0.00,0.00,0.00,0.00
2008-12-29,0.00,0.00,0.00,0.00,0.00
2008-12-30,0.00,0.00,0.00,0.00,0.00
2008-12-31,0.00,0.00,0.00,-19.38,-19.38
2009-01-02,0.00,0.00,0.00,-19.38,-19.38
2009-01-05,0.00,0.00,0.00,-19.38,-19.38
2009-01-06,0.00,0.00,0.00,-19.38,-19.38
2009-01-07,0.00,0.00,0.00,-19.38,-19.38
2009-01-08,0.00,0.00,0.00,-123.30,-123.30
2009-01-09,0.00,0.00,0.00,-123.30,-123.30
2009-01-12,0.00,0.00,0.00,-123.30,-123.30
2009-01-13,0.00,0.00,0.00,-123.30,-123.30
2009-01-14,0.00,0.00,0.00,-123.30,-123.30
2009-01-15,0.00,0.00,0.00,-123.30,-123.30
2009-01-16,0.00,0.00,0.00,-123.30,-123.30
2009-01-20,0.00,0.00,0.00,-123.30,-123.30
2009-01-21,0.00,0.00,0.00,-123.30,-123.30
2009-01-22,0.00,0.00,0.00,-123.30,-123.30
2009-01-23,0.00,0.00,0.00,-123.30,-123.30
2009-01-26,0.00,0.00,0.00,-123.30,-123.30
2009-01-27,0.00,0.00,0.00,-123.30,-123.30
2009-01-28,0.00,0.00,0.00,-123.30,-123.30
2009-01-29,0.00,0.00,0.00,-123.30,-123.30
2009-01-30,0.00,0.00,0.00,-123.30,-123.30
2009-02-02,0.00,0.00,0.00,-123.30,-123.30
2009-02-03,0.00,0.00,0.00,-123.30,-123.30
2009-02-04,0.00,0.00,0.00,-123.30,-123.30
2009-02-05,0.00,0.00,0.00,-123.30,-123.30
2009-02-06,0.00,0.00,0.00,-123.30,-123.30
2009-02-09,0.00,0.00,0.00,-123.30,-123.30
2009-02-10,0.00,0.00,0.00,-123.30,-123.30
2009-02-11,0.00,0.00,0.00,-123.30,-123.30
2009-02-12,0.00,0.00,0.00,-103.92,-103.92
2009-02-13,0.00,0.00,0.00,-103.92,-103.92
2009-02-17,0.00,0.00,0.00,-103.92,-103.92
2009-02-18,0.00,0.00,0.00,-103.92,-103.92
2009-02-19,0.00,0.00,0.00,-103.92,-103.92
2009-02-20,0.00,0.00,0.00,0.00,0.00
2009-02-23,0.00,0.00,0.00,0.00,0.00
2009-02-24,0.00,0.00,0.00,0.00,0.00
2009-02-25,0.00,0.00,0.00,0.00,0.00
2009-02-26,0.00,0.00,0.00,0.00,0.00
2009-02-27,0.00,0.00,0.00,0.00,0.00
2009-03-02,0.00,0.00,0.00,0.00,0.00
2009-03-03,0.00,0.00,0.00,0.00,0.00
2009-03-04,0.00,0.00,0.00,0.00,0.00
2009-03-05,0.00,0.00,0.00,0.00,0.00
2009-03-06,0.00,0.00,0.00,0.00,0.00
2009-03-09,0.00,0.00,0.00,0.00,0.00
2009-03-10,0.00,0.00,0.00,0.00,0.00
2009-03-11,0.00,0.00,0.00,0.00,0.00
2009-03-12,0.00,0.00,0.00,0.00,0.00
2009-03-13,0.00,0.00,0.00,0.00,0.00
2009-03-16,0.00,0.00,0.00,0.00,0.00
2009-03-17,0.00,0.00,0.00,0.00,0.00
2009-03-18,0.00,0.00,0.00,0.00,0.00
2009-03-19,0.00,0.00,0.00,0.00,0.00
2009-03-20,0.00,0.00,0.00,0.00,0.00
2009-03-23,0.00,0.00,0.00,66.76,66.76
2009-03-24,0.00,0.00,0.00,66.76,66.76
2009-03-25,0.00,0.00,0.00,66.76,66.76
2009-03-26,0.00,0.00,0.00,66.76,66.76
2009-03-27,0.00,0.00,0.00,66.76,66.76
2009-03-30,0.00,0.00,0.00,66.76,66.76
2009-03-31,0.00,0.00,0.00,66.76,66.76
2009-04-01,0.00,0.00,0.00,149.47,149.47
2009-04-02,0.00,0.00,0.00,149.47,149.47
2009-04-03,0.00,0.00,0.00,149.47,149.47
2009-04-06,0.00,0.00,0.00,149.47,149.47
2009-04-07,0.00,0.00,0.00,149.47,149.47
2009-04-08,0.00,0.00,0.00,237.69,237.69
2009-04-09,0.00,0.00,0.00,237.69,237.69
2009-04-13,0.00,0.00,0.00,237.69,237.69
2009-04-14,0.00,0.00,0.00,237.69,237.69
2009-04-15,0.00,0.00,0.00,237.69,237.69
2009-04-16,0.00,0.00,0.00,302.50,302.50
2009-04-17,0.00,140.97,0.00,302.50,443.47
2009-04-20,0.00,140.97,0.00,302.50,443.47
2009-04-21,0.00,140.97,0.00,302.50,443.47
2009-04-22,0.00,140.97,0.00,302.50,443.47
2009-04-23,0.00,140.97,0.00,302.50,443.47
2009-04-24,0.00,140.97,0.00,302.50,443.47
2009-04-27,0.00,140.97,0.00,302.50,443.47
2009-04-28,0.00,140.97,0.00,302.50,443.47
2009-04-29,0.00,140.97,0.00,372.97,513.95
2009-04-30,0.00,140.97,0.00,223.51,364.48
2009-05-01,0.00,140.97,0.00,223.51,364.48
2009-05-04,0.00,185.20,0.00,223.51,408.71
2009-05-05,0.00,185.20,0.00,135.28,320.48
2009-05-06,0.00,185.20,0.00,167.32,352.52
2009-05-07,0.00,185.20,0.00,167.32,352.52
2009-05-08,0.00,185.20,0.00,167.32,352.52
2009-05-11,0.00,185.20,0.00,167.32,352.52
2009-05-12,0.00,185.20,0.00,167.32,352.52
2009-05-13,0.00,185.20,0.00,243.41,428.61
2009-05-14,0.00,185.20,0.00,243.41,428.61
2009-05-15,0.00,185.20,0.00,243.41,428.61
2009-05-18,0.00,185.20,0.00,243.41,428.61
2009-05-19,0.00,44.23,0.00,178.60,222.83
2009-05-20,0.00,44.23,0.00,218.83,263.06
2009-05-21,0.00,44.23,0.00,218.83,263.06
2009-05-22,0.00,590.69,0.00,218.83,809.52
2009-05-26,0.00,546.46,0.00,218.83,765.29
2009-05-27,0.00,546.46,0.00,218.83,765.29
2009-05-28,0.00,546.46,0.00,218.83,765.29
2009-05-29,0.00,546.46,0.00,225.56,772.02
2009-06-01,0.00,546.46,0.00,155.08,701.54
2009-06-02,0.00,0.00,0.00,155.08,155.08
2009-06-03,0.00,0.00,0.00,155.08,155.08
2009-06-04,0.00,0.00,0.00,155.08,155.08
2009-06-05,0.00,0.00,0.00,155.08,155.08
2009-06-08,0.00,0.00,0.00,155.08,155.08
2009-06-09,0.00,0.00,0.00,195.37,195.37
2009-06-10,0.00,0.00,0.00,119.28,119.28
2009-06-11,0.00,0.00,0.00,119.28,119.28
2009-06-12,0.00,0.00,0.00,119.28,119.28
2009-06-15,0.00,0.00,0.00,119.28,119.28
2009-06-16,0.00,0.00,0.00,183.02,183.02
2009-06-17,0.00,0.00,0.00,150.98,150.98
2009-06-18,0.00,0.00,0.00,150.98,150.98
2009-06-19,0.00,0.00,0.00,150.98,150.98
2009-06-22,0.00,0.00,0.00,150.98,150.98
2009-06-23,0.00,0.00,0.00,150.98,150.98
2009-06-24,0.00,0.00,0.00,150.98,150.98
2009-06-25,0.00,0.00,0.00,150.98,150.98
2009-06-26,0.00,0.00,0.00,150.98,150.98
2009-06-29,0.00,0.00,0.00,150.98,150.98
2009-06-30,0.00,0.00,0.00,218.21,218.21
2009-07-01,0.00,0.00,0.00,177.99,177.99
2009-07-02,0.00,0.00,0.00,177.99,177.99
2009-07-06,0.00,0.00,0.00,177.99,177.99
2009-07-07,0.00,0.00,0.00,177.99,177.99
2009-07-08,0.00,0.00,0.00,177.99,177.99
2009-07-09,0.00,0.00,0.00,177.99,177.99
2009-07-10,0.00,0.00,0.00,171.26,171.26
2009-07-13,0.00,0.00,0.00,171.26,171.26
2009-07-14,0.00,0.00,0.00,171.26,171.26
2009-07-15,0.00,0.00,0.00,235.58,235.58
2009-07-16,0.00,0.00,0.00,235.58,235.58
2009-07-17,0.00,0.00,0.00,235.58,235.58
2009-07-20,0.00,0.00,0.00,171.84,171.84
2009-07-21,0.00,0.00,0.00,131.55,131.55
2009-07-22,0.00,0.00,0.00,177.65,177.65
2009-07-23,0.00,0.00,0.00,177.65,177.65
2009-07-24,0.00,0.00,0.00,110.42,110.42
2009-07-27,0.00,0.00,0.00,110.42,110.42
2009-07-28,0.00,0.00,0.00,110.42,110.42
2009-07-29,0.00,0.00,0.00,151.63,151.63
2009-07-30,0.00,0.00,0.00,151.63,151.63
2009-07-31,0.00,0.00,0.00,151.63,151.63
2009-08-03,0.00,0.00,0.00,151.63,151.63
2009-08-04,0.00,0.00,0.00,151.63,151.63
2009-08-05,0.00,0.00,0.00,194.53,194.53
2009-08-06,0.00,0.00,0.00,194.53,194.53
2009-08-07,0.00,0.00,0.00,194.53,194.53
2009-08-10,0.00,0.00,0.00,130.21,130.21
2009-08-11,0.00,0.00,0.00,130.21,130.21
2009-08-12,0.00,0.00,0.00,180.27,180.27
2009-08-13,0.00,0.00,0.00,180.27,180.27
2009-08-14,0.00,0.00,0.00,180.27,180.27
2009-08-17,0.00,0.00,0.00,180.27,180.27
2009-08-18,0.00,0.00,0.00,180.27,180.27
2009-08-19,0.00,0.00,0.00,180.27,180.27
2009-08-20,0.00,0.00,0.00,180.27,180.27
2009-08-21,0.00,0.00,0.00,205.01,205.01
2009-08-24,0.00,0.00,0.00,158.91,158.91
2009-08-25,0.00,0.00,0.00,158.91,158.91
2009-08-26,0.00,0.00,0.00,158.91,158.91
2009-08-27,0.00,0.00,0.00,158.91,158.91
2009-08-28,0.00,0.00,0.00,158.91,158.91
2009-08-31,0.00,0.00,0.00,158.91,158.91
2009-09-01,0.00,0.00,0.00,158.91,158.91
2009-09-02,0.00,0.00,0.00,158.91,158.91
2009-09-03,0.00,0.00,0.00,158.91,158.91
2009-09-04,0.00,0.00,0.00,208.47,208.47
2009-09-08,0.00,0.00,0.00,208.47,208.47
2009-09-09,0.00,0.00,0.00,167.25,167.25
2009-09-10,0.00,0.00,0.00,167.25,167.25
2009-09-11,0.00,0.00,0.00,167.25,167.25
2009-09-14,0.00,0.00,0.00,217.19,217.19
2009-09-15,0.00,0.00,0.00,174.29,174.29
2009-09-16,0.00,0.00,0.00,124.23,124.23
2009-09-17,0.00,0.00,0.00,124.23,124.23
2009-09-18,0.00,0.00,0.00,124.23,124.23
2009-09-21,0.00,0.00,0.00,153.41,153.41
2009-09-22,0.00,0.00,0.00,153.41,153.41
2009-09-23,0.00,0.00,0.00,153.41,153.41
2009-09-24,0.00,0.00,0.00,153.41,153.41
2009-09-25,0.00,0.00,0.00,153.41,153.41
2009-09-28,0.00,0.00,0.00,153.41,153.41
2009-09-29,0.00,0.00,0.00,153.41,153.41
2009-09-30,0.00,0.00,0.00,153.41,153.41
2009-10-01,0.00,0.00,0.00,280.66,280.66
2009-10-02,0.00,0.00,0.00,255.91,255.91
2009-10-05,0.00,0.00,0.00,255.91,255.91
2009-10-06,0.00,0.00,0.00,255.91,255.91
2009-10-07,0.00,0.00,0.00,255.91,255.91
2009-10-08,0.00,0.00,0.00,255.91,255.91
2009-10-09,0.00,0.00,0.00,296.52,296.52
2009-10-12,0.00,0.00,0.00,246.96,246.96
2009-10-13,0.00,0.00,0.00,246.96,246.96
2009-10-14,0.00,0.00,0.00,246.96,246.96
2009-10-15,0.00,0.00,0.00,246.96,246.96
2009-10-16,0.00,0.00,0.00,105.45,105.45
2009-10-19,0.00,0.00,0.00,105.45,105.45
2009-10-20,0.00,0.00,0.00,105.45,105.45
2009-10-21,0.00,130.31,0.00,105.45,235.77
2009-10-22,0.00,130.31,0.00,105.45,235.77
2009-10-23,0.00,130.31,0.00,139.58,269.89
2009-10-26,0.00,130.31,0.00,139.58,269.89
2009-10-27,0.00,130.31,0.00,139.58,269.89
2009-10-28,0.00,130.31,0.00,139.58,269.89
2009-10-29,0.00,130.31,0.00,139.58,269.89
2009-10-30,0.00,130.31,0.00,110.40,240.71
2009-11-02,0.00,130.31,0.00,110.40,240.71
2009-11-03,0.00,130.31,0.00,110.40,240.71
2009-11-04,0.00,130.31,0.00,110.40,240.71
2009-11-05,0.00,130.31,0.00,160.66,290.97
2009-11-06,0.00,130.31,0.00,160.66,290.97
2009-11-09,0.00,130.31,0.00,160.66,290.97
2009-11-10,0.00,346.50,0.00,160.66,507.16
2009-11-11,0.00,216.19,0.00,160.66,376.84
2009-11-12,0.00,216.19,0.00,160.66,376.84
2009-11-13,0.00,216.19,0.00,160.66,376.84
2009-11-16,0.00,216.19,0.00,160.66,376.84
2009-11-17,0.00,216.19,0.00,160.66,376.84
2009-11-18,0.00,216.19,0.00,196.88,413.07
2009-11-19,0.00,216.19,0.00,156.28,372.47
2009-11-20,0.00,216.19,0.00,156.28,372.47
2009-11-23,0.00,216.19,0.00,156.28,372.47
2009-11-24,0.00,216.19,0.00,156.28,372.47
2009-11-25,0.00,216.19,0.00,192.61,408.79
2009-11-27,0.00,250.39,0.00,156.93,407.32
2009-11-30,0.00,250.39,0.00,156.93,407.32
2009-12-01,0.00,250.39,0.00,156.93,407.32
2009-12-02,0.00,250.39,0.00,156.93,407.32
2009-12-03,0.00,250.39,0.00,207.38,457.77
2009-12-04,0.00,250.39,0.00,173.26,423.64
2009-12-07,0.00,250.39,0.00,173.26,423.64
2009-12-08,0.00,250.39,0.00,173.26,423.64
2009-12-09,0.00,250.39,0.00,173.26,423.64
2009-12-10,0.00,250.39,0.00,173.26,423.64
2009-12-11,0.00,250.39,0.00,230.09,480.48
2009-12-14,0.00,250.39,0.00,179.83,430.22
2009-12-15,0.00,0.00,0.00,179.83,179.83
2009-12-16,0.00,0.00,0.00,179.83,179.83
2009-12-17,0.00,294.12,0.00,179.83,473.95
2009-12-18,0.00,294.12,0.00,179.83,473.95
2009-12-21,0.00,294.12,0.00,179.83,473.95
2009-12-22,0.00,294.12,0.00,179.83,473.95
2009-12-23,0.00,294.12,0.00,179.83,473.95
2009-12-24,0.00,294.12,0.00,179.83,473.95
2009-12-28,0.00,294.12,0.00,108.16,402.28
2009-12-29,0.00,294.12,0.00,108.16,402.28
2009-12-30,0.00,294.12,0.00,108.16,402.28
2009-12-31,0.00,294.12,0.00,71.93,366.05
2010-01-04,0.00,294.12,0.00,71.93,366.05
2010-01-05,0.00,0.00,0.00,71.93,71.93
2010-01-06,0.00,0.00,0.00,61.30,61.30
2010-01-07,0.00,0.00,0.00,10.85,10.85
2010-01-08,0.00,0.00,0.00,-25.47,-25.47
2010-01-11,0.00,0.00,0.00,-25.47,-25.47
2010-01-12,0.00,0.00,0.00,-82.31,-82.31
2010-01-13,0.00,0.00,0.00,-98.62,-98.62
2010-01-14,0.00,0.00,0.00,-98.62,-98.62
2010-01-15,0.00,0.00,0.00,-98.62,-98.62
2010-01-19,0.00,0.00,0.00,-98.62,-98.62
2010-01-20,0.00,0.00,0.00,-98.62,-98.62
2010-01-21,0.00,165.12,0.00,-98.62,66.50
2010-01-22,0.00,165.12,0.00,-98.62,66.50
2010-01-25,0.00,165.12,0.00,-98.62,66.50
2010-01-26,0.00,165.12,0.00,-98.62,66.50
2010-01-27,0.00,165.12,0.00,-98.62,66.50
2010-01-28,0.00,165.12,0.00,-98.62,66.50
2010-01-29,0.00,165.12,0.00,-98.62,66.50
2010-02-01,0.00,165.12,0.00,-98.62,66.50
2010-02-02,0.00,165.12,0.00,-98.62,66.50
2010-02-03,0.00,165.12,0.00,-98.62,66.50
2010-02-04,0.00,165.12,0.00,-98.62,66.50
2010-02-05,0.00,165.12,0.00,-98.62,66.50
2010-02-08,0.00,165.12,0.00,-98.62,66.50
2010-02-09,0.00,165.12,0.00,-26.95,138.17
2010-02-10,0.00,165.12,0.00,-26.95,138.17
2010-02-11,0.00,165.12,0.00,-26.95,138.17
2010-02-12,0.00,165.12,0.00,-26.95,138.17
2010-02-16,0.00,118.84,0.00,-26.95,91.89
2010-02-17,0.00,118.84,0.00,-26.95,91.89
2010-02-18,0.00,118.84,0.00,-16.31,102.52
2010-02-19,0.00,118.84,0.00,-16.31,102.52
2010-02-22,0.00,-46.28,0.00,-16.31,-62.60
2010-02-23,0.00,-46.28,0.00,-16.31,-62.60
2010-02-24,0.00,-46.28,0.00,-16.31,-62.60
2010-02-25,0.00,-46.28,0.00,0.00,-46.28
2010-02-26,0.00,-46.28,0.00,0.00,-46.28
2010-03-01,0.00,-46.28,0.00,0.00,-46.28
2010-03-02,0.00,-46.28,0.00,63.74,17.46
2010-03-03,0.00,-46.28,0.00,63.74,17.46
2010-03-04,0.00,-46.28,0.00,63.74,17.46
2010-03-05,0.00,-46.28,0.00,63.74,17.46
2010-03-08,0.00,-46.28,0.00,63.74,17.46
2010-03-09,0.00,-46.28,0.00,111.90,65.62
2010-03-10,0.00,-46.28,0.00,111.90,65.62
2010-03-11,0.00,-46.28,0.00,111.90,65.62
2010-03-12,0.00,-46.28,0.00,111.90,65.62
2010-03-15,0.00,-46.28,0.00,111.90,65.62
2010-03-16,0.00,-46.28,0.00,159.20,112.91
2010-03-17,0.00,-46.28,0.00,159.20,112.91
2010-03-18,0.00,-46.28,0.00,159.20,112.91
2010-03-19,0.00,-46.28,0.00,159.20,112.91
2010-03-22,0.00,-46.28,0.00,159.20,112.91
2010-03-23,0.00,0.00,0.00,182.44,182.44
2010-03-24,0.00,0.00,0.00,118.70,118.70
2010-03-25,0.00,0.00,0.00,118.70,118.70
2010-03-26,0.00,0.00,0.00,118.70,118.70
2010-03-29,0.00,0.00,0.00,118.70,118.70
2010-03-30,0.00,0.00,0.00,92.59,92.59
2010-03-31,0.00,0.00,0.00,92.59,92.59
2010-04-01,0.00,0.00,0.00,92.59,92.59
2010-04-05,0.00,0.00,0.00,92.59,92.59
2010-04-06,0.00,0.00,0.00,92.59,92.59
2010-04-07,0.00,0.00,0.00,-32.77,-32.77
2010-04-08,0.00,0.00,0.00,-32.77,-32.77
2010-04-09,0.00,0.00,0.00,-32.77,-32.77
2010-04-12,0.00,0.00,0.00,-32.77,-32.77
2010-04-13,0.00,0.00,0.00,-32.77,-32.77
2010-04-14,0.00,0.00,0.00,-333.98,-333.98
2010-04-15,0.00,0.00,0.00,-381.28,-381.28
2010-04-16,0.00,0.00,0.00,-381.28,-381.28
2010-04-19,0.00,0.00,0.00,-381.28,-381.28
2010-04-20,0.00,0.00,0.00,-381.28,-381.28
2010-04-21,0.00,0.00,0.00,-381.28,-381.28
2010-04-22,0.00,0.00,0.00,-381.28,-381.28
2010-04-23,0.00,0.00,0.00,-381.28,-381.28
2010-04-26,0.00,0.00,0.00,-381.28,-381.28
2010-04-27,0.00,0.00,0.00,-381.28,-381.28
2010-04-28,0.00,0.00,0.00,-583.99,-583.99
2010-04-29,0.00,0.00,0.00,-583.99,-583.99
2010-04-30,0.00,0.00,0.00,-583.99,-583.99
2010-05-03,0.00,0.00,0.00,-583.99,-583.99
2010-05-04,0.00,0.00,0.00,-607.23,-607.23
2010-05-05,0.00,0.00,0.00,-607.23,-607.23
2010-05-06,0.00,0.00,0.00,-607.23,-607.23
2010-05-07,0.00,0.00,0.00,-607.23,-607.23
2010-05-10,0.00,40.50,0.00,-607.23,-566.73
2010-05-11,0.00,103.10,0.00,-581.13,-478.02
2010-05-12,0.00,103.10,0.00,-581.13,-478.02
2010-05-13,0.00,103.10,0.00,-581.13,-478.02
2010-05-14,0.00,103.10,0.00,-581.13,-478.02
2010-05-17,0.00,103.10,0.00,-581.13,-478.02
2010-05-18,0.00,103.10,0.00,-503.92,-400.81
2010-05-19,0.00,103.10,0.00,-503.92,-400.81
2010-05-20,0.00,103.10,0.00,-503.92,-400.81
2010-05-21,0.00,103.10,0.00,-503.92,-400.81
2010-05-24,0.00,103.10,0.00,-503.92,-400.81
2010-05-25,0.00,103.10,0.00,-202.71,-99.61
2010-05-26,0.00,103.10,0.00,-202.71,-99.61
2010-05-27,0.00,103.10,0.00,-202.71,-99.61
2010-05-28,0.00,103.10,0.00,-202.71,-99.61
2010-06-01,0.00,103.10,0.00,-202.71,-99.61
2010-06-02,0.00,103.10,0.00,-202.71,-99.61
2010-06-03,0.00,103.10,0.00,-202.71,-99.61
2010-06-04,0.00,103.10,0.00,-202.71,-99.61
2010-06-07,0.00,103.10,0.00,-202.71,-99.61
2010-06-08,0.00,103.10,0.00,-202.71,-99.61
2010-06-09,0.00,103.10,0.00,0.00,103.10
2010-06-10,0.00,103.10,0.00,0.00,103.10
2010-06-11,0.00,103.10,0.00,0.00,103.10
2010-06-14,0.00,184.11,0.00,0.00,184.11
2010-06-15,0.00,215.90,0.00,0.00,215.90
2010-06-16,0.00,153.30,0.00,0.00,153.30
2010-06-17,0.00,323.23,0.00,0.00,323.23
2010-06-18,0.00,323.23,0.00,0.00,323.23
2010-06-21,0.00,323.23,0.00,0.00,323.23
2010-06-22,0.00,323.23,0.00,0.00,323.23
2010-06-23,0.00,323.23,0.00,0.00,323.23
2010-06-24,0.00,323.23,0.00,0.00,323.23
2010-06-25,0.00,323.23,0.00,0.00,323.23
2010-06-28,0.00,323.23,0.00,0.00,323.23
2010-06-29,0.00,323.23,0.00,0.00,323.23
2010-06-30,0.00,323.23,0.00,0.00,323.23
2010-07-01,0.00,323.23,0.00,0.00,323.23
2010-07-02,0.00,153.30,0.00,0.00,153.30
2010-07-06,0.00,153.30,0.00,0.00,153.30
2010-07-07,0.00,153.30,0.00,0.00,153.30
2010-07-08,0.00,153.30,0.00,0.00,153.30
2010-07-09,0.00,72.29,0.00,0.00,72.29
2010-07-12,0.00,72.29,0.00,0.00,72.29
2010-07-13,0.00,72.29,0.00,0.00,72.29
2010-07-14,0.00,0.00,0.00,0.00,0.00
2010-07-15,0.00,0.00,0.00,0.00,0.00
2010-07-16,0.00,0.00,0.00,0.00,0.00
2010-07-19,0.00,0.00,0.00,0.00,0.00
2010-07-20,0.00,0.00,0.00,0.00,0.00
2010-07-21,0.00,0.00,0.00,0.00,0.00
2010-07-22,0.00,0.00,0.00,0.00,0.00
2010-07-23,0.00,0.00,0.00,16.99,16.99
2010-07-26,0.00,0.00,0.00,16.99,16.99
2010-07-27,0.00,0.00,0.00,16.99,16.99
2010-07-28,0.00,0.00,0.00,16.99,16.99
2010-07-29,0.00,0.00,0.00,16.99,16.99
2010-07-30,0.00,0.00,0.00,49.77,49.77
2010-08-02,0.00,0.00,0.00,49.77,49.77
2010-08-03,0.00,0.00,0.00,49.77,49.77
2010-08-04,0.00,0.00,0.00,49.77,49.77
2010-08-05,0.00,0.00,0.00,49.77,49.77
2010-08-06,0.00,0.00,0.00,79.13,79.13
2010-08-09,0.00,-359.48,0.00,79.13,-280.35
2010-08-10,0.00,-206.59,0.00,79.13,-127.45
2010-08-11,0.00,-7.77,0.00,79.13,71.37
2010-08-12,0.00,-7.77,0.00,79.13,71.37
2010-08-13,0.00,-7.77,0.00,79.13,71.37
2010-08-16,0.00,-7.77,0.00,79.13,71.37
2010-08-17,0.00,-7.77,0.00,79.13,71.37
2010-08-18,0.00,-7.77,0.00,79.13,71.37
2010-08-19,0.00,-7.77,0.00,79.13,71.37
2010-08-20,0.00,-7.77,0.00,79.13,71.37
2010-08-23,0.00,-7.77,0.00,79.13,71.37
2010-08-24,0.00,-7.77,0.00,79.13,71.37
2010-08-25,0.00,-7.77,0.00,79.13,71.37
2010-08-26,0.00,-7.77,0.00,79.13,71.37
2010-08-27,0.00,-114.97,0.00,79.13,-35.84
2010-08-30,0.00,244.51,0.00,79.13,323.64
2010-08-31,0.00,244.51,0.00,79.13,323.64
2010-09-01,0.00,244.51,0.00,79.13,323.64
2010-09-02,0.00,244.51,0.00,62.14,306.65
2010-09-03,0.00,244.51,0.00,107.43,351.95
2010-09-07,0.00,138.07,0.00,107.43,245.50
2010-09-08,0.00,138.07,0.00,107.43,245.50
2010-09-09,0.00,138.07,0.00,107.43,245.50
2010-09-10,0.00,138.07,0.00,74.66,212.73
2010-09-13,0.00,138.07,0.00,125.89,263.96
2010-09-14,0.00,-14.82,0.00,125.89,111.07
2010-09-15,0.00,-14.82,0.00,125.89,111.07
2010-09-16,0.00,-14.82,0.00,125.89,111.07
2010-09-17,0.00,-14.82,0.00,96.53,81.70
2010-09-20,0.00,-14.82,0.00,143.16,128.33
2010-09-21,0.00,137.21,0.00,143.16,280.37
2010-09-22,0.00,137.21,0.00,143.16,280.37
2010-09-23,0.00,137.21,0.00,143.16,280.37
2010-09-24,0.00,137.21,0.00,143.16,280.37
2010-09-27,0.00,137.21,0.00,203.12,340.33
2010-09-28,0.00,137.21,0.00,203.12,340.33
2010-09-29,0.00,137.21,0.00,203.12,340.33
2010-09-30,0.00,137.21,0.00,203.12,340.33
2010-10-01,0.00,137.21,0.00,203.12,340.33
2010-10-04,0.00,244.41,0.00,203.12,447.53
2010-10-05,0.00,244.41,0.00,203.12,447.53
2010-10-06,0.00,244.41,0.00,203.12,447.53
2010-10-07,0.00,244.41,0.00,203.12,447.53
2010-10-08,0.00,244.41,0.00,260.18,504.60
2010-10-11,0.00,244.41,0.00,214.89,459.31
2010-10-12,0.00,152.03,0.00,214.89,366.93
2010-10-13,0.00,152.03,0.00,163.66,315.69
2010-10-14,0.00,152.03,0.00,163.66,315.69
2010-10-15,0.00,152.03,0.00,195.78,347.82
2010-10-18,0.00,152.03,0.00,195.78,347.82
2010-10-19,0.00,152.03,0.00,195.78,347.82
2010-10-20,0.00,152.03,0.00,195.78,347.82
2010-10-21,0.00,152.03,0.00,195.78,347.82
2010-10-22,0.00,0.00,0.00,230.59,230.59
2010-10-25,0.00,0.00,0.00,124.00,124.00
2010-10-26,0.00,0.00,0.00,124.00,124.00
2010-10-27,0.00,0.00,0.00,124.00,124.00
2010-10-28,0.00,0.00,0.00,124.00,124.00
2010-10-29,0.00,0.00,0.00,172.16,172.16
2010-11-01,0.00,0.00,0.00,172.16,172.16
2010-11-02,0.00,0.00,0.00,172.16,172.16
2010-11-03,0.00,0.00,0.00,172.16,172.16
2010-11-04,0.00,0.00,0.00,172.16,172.16
2010-11-05,0.00,0.00,0.00,147.77,147.77
2010-11-08,0.00,0.00,0.00,147.77,147.77
2010-11-09,0.00,0.00,0.00,147.77,147.77
2010-11-10,0.00,0.00,0.00,147.77,147.77
2010-11-11,0.00,0.00,0.00,147.77,147.77
2010-11-12,0.00,0.00,0.00,147.77,147.77
2010-11-15,0.00,0.00,0.00,147.77,147.77
2010-11-16,0.00,0.00,0.00,147.77,147.77
2010-11-17,0.00,0.00,0.00,147.77,147.77
2010-11-18,0.00,0.00,0.00,147.77,147.77
2010-11-19,0.00,0.00,0.00,197.19,197.19
2010-11-22,0.00,0.00,0.00,197.19,197.19
2010-11-23,0.00,0.00,0.00,197.19,197.19
2010-11-24,0.00,0.00,0.00,197.19,197.19
2010-11-26,0.00,0.00,0.00,165.07,165.07
2010-11-29,622.26,0.00,0.00,165.07,787.33
2010-11-30,622.26,0.00,0.00,165.07,787.33
2010-12-01,622.26,0.00,0.00,165.07,787.33
2010-12-02,622.26,0.00,0.00,215.64,837.90
2010-12-03,622.26,0.00,0.00,180.83,803.08
2010-12-06,622.26,0.00,0.00,132.67,754.93
2010-12-07,622.26,0.00,0.00,132.67,754.93
2010-12-08,622.26,0.00,0.00,132.67,754.93
2010-12-09,622.26,0.00,0.00,174.92,797.17
2010-12-10,622.26,0.00,0.00,174.92,797.17
2010-12-13,0.00,0.00,0.00,174.92,174.92
2010-12-14,0.00,0.00,0.00,174.92,174.92
2010-12-15,0.00,0.00,0.00,174.92,174.92
2010-12-16,0.00,0.00,0.00,223.85,223.85
2010-12-17,0.00,0.00,0.00,191.18,191.18
