date,year,vix,ivr,ivp,iv_signal,trend,regime,strategy_key_actual,state
2022-08-17,2022,19.9,22.8,32.3,LOW,BULLISH,NORMAL,,a_double_blocked
2022-08-18,2022,19.56,21.2,29.5,LOW,BULLISH,NORMAL,,a_double_blocked
2022-08-19,2022,20.6,26.1,37.1,LOW,BULLISH,NORMAL,,a_double_blocked
2022-08-25,2022,21.78,31.6,44.2,NEUTRAL,BULLISH,NORMAL,,d_open
2022-11-22,2022,21.29,23.6,17.9,LOW,BULLISH,NORMAL,,a_double_blocked
2022-11-23,2022,20.35,18.9,14.3,LOW,BULLISH,NORMAL,,a_double_blocked
2022-11-25,2022,20.5,19.6,14.3,LOW,BULLISH,NORMAL,,a_double_blocked
2022-11-29,2022,21.89,26.6,23.1,LOW,BULLISH,NORMAL,,a_double_blocked
2022-11-30,2022,20.58,20.1,15.5,LOW,BULLISH,NORMAL,,a_double_blocked
2022-12-01,2022,19.84,16.3,10.8,LOW,BULLISH,NORMAL,,a_double_blocked
2022-12-02,2022,19.06,12.4,6.0,LOW,BULLISH,NORMAL,,a_double_blocked
2022-12-05,2022,20.75,20.9,17.1,LOW,BULLISH,NORMAL,,a_double_blocked
2022-12-14,2022,21.14,22.9,17.5,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-11,2023,21.09,18.4,12.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-12,2023,18.83,6.4,0.8,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-13,2023,18.35,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-17,2023,19.36,5.6,2.8,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-20,2023,19.85,8.3,5.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-23,2023,19.81,8.1,5.2,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-24,2023,19.2,4.7,2.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-25,2023,19.08,4.0,2.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-26,2023,18.73,2.1,0.8,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-27,2023,18.51,0.9,0.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-30,2023,19.94,8.8,8.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-01-31,2023,19.4,5.8,4.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-01,2023,17.87,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-02,2023,18.73,4.6,1.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-03,2023,18.33,2.5,0.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-06,2023,19.43,8.4,6.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-07,2023,18.66,4.3,2.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-08,2023,19.63,9.5,7.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-09,2023,20.71,15.3,16.7,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-10,2023,20.53,14.3,14.7,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-13,2023,20.34,13.3,13.1,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-14,2023,18.91,5.6,4.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-15,2023,18.23,1.9,0.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-16,2023,20.17,12.4,13.1,LOW,BULLISH,NORMAL,,a_double_blocked
2023-02-17,2023,20.02,11.6,12.7,LOW,BULLISH,NORMAL,,a_double_blocked
2023-03-03,2023,18.49,3.3,1.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-03-06,2023,18.61,4.0,2.8,LOW,BULLISH,NORMAL,,a_double_blocked
2023-03-31,2023,18.7,4.9,3.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-03,2023,18.55,4.0,2.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-04,2023,19.0,6.7,6.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-05,2023,19.08,7.2,6.8,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-06,2023,18.4,3.1,1.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-10,2023,18.97,6.5,6.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-11,2023,19.1,7.3,8.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-12,2023,19.09,7.2,8.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-13,2023,17.8,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-14,2023,17.07,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-17,2023,16.95,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-18,2023,16.83,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-19,2023,16.46,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-20,2023,17.17,3.9,1.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-21,2023,16.77,1.7,0.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-24,2023,16.89,2.4,1.2,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-25,2023,18.76,12.6,8.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-26,2023,18.84,13.0,9.2,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-27,2023,17.03,3.1,2.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-04-28,2023,15.78,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-01,2023,16.08,1.6,0.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-02,2023,17.78,10.5,4.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-03,2023,18.34,13.5,6.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-05,2023,17.19,7.4,4.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-08,2023,16.98,6.3,2.8,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-09,2023,17.71,10.2,4.8,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-10,2023,16.94,6.4,2.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-11,2023,16.93,6.3,2.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-12,2023,17.03,6.9,4.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-15,2023,17.12,7.3,5.2,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-16,2023,17.99,12.1,8.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-17,2023,16.87,6.0,2.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-18,2023,16.05,1.5,0.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-19,2023,16.81,5.6,2.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-22,2023,17.21,7.8,7.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-23,2023,18.53,15.1,12.7,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-24,2023,20.03,23.3,28.7,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-25,2023,19.14,18.4,21.1,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-26,2023,17.95,11.9,9.6,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-30,2023,17.46,9.2,8.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-05-31,2023,17.94,11.8,10.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-06-01,2023,15.65,0.0,0.0,LOW,BULLISH,NORMAL,,a_double_blocked
2023-06-12,2023,15.01,6.7,2.4,LOW,BULLISH,NORMAL,,a_double_blocked
2023-07-06,2023,15.44,12.2,8.8,LOW,BULLISH,NORMAL,,a_double_blocked
2023-07-10,2023,15.07,10.4,9.2,LOW,BULLISH,NORMAL,,a_double_blocked
2023-08-02,2023,16.09,15.3,17.9,LOW,BULLISH,NORMAL,,a_double_blocked
2023-08-03,2023,15.92,14.5,17.1,LOW,BULLISH,NORMAL,,a_double_blocked
2023-08-04,2023,17.1,20.2,23.9,LOW,BULLISH,NORMAL,,a_double_blocked
2023-08-07,2023,15.77,13.8,16.7,LOW,BULLISH,NORMAL,,a_double_blocked
2023-08-08,2023,15.99,14.9,17.9,LOW,BULLISH,NORMAL,,a_double_blocked
2023-08-09,2023,15.96,14.7,17.9,LOW,BULLISH,NORMAL,,a_double_blocked
2023-08-10,2023,15.85,14.2,17.5,LOW,BULLISH,NORMAL,,a_double_blocked
2024-02-13,2024,15.85,26.2,53.0,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2024-02-20,2024,15.42,23.2,51.8,NEUTRAL,BULLISH,NORMAL,,d_open
2024-02-21,2024,15.34,22.6,51.8,NEUTRAL,BULLISH,NORMAL,,d_open
2024-03-11,2024,15.22,21.8,56.2,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-04-04,2024,16.35,44.4,70.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-04-05,2024,16.03,41.1,68.9,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-04-08,2024,15.19,32.4,62.5,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-04-10,2024,15.8,38.7,67.3,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-07-18,2024,15.93,41.3,79.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-07-19,2024,16.52,47.3,82.9,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-07-31,2024,16.36,45.7,80.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-15,2024,15.23,12.6,69.7,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-08-20,2024,15.88,15.1,75.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-21,2024,16.27,16.5,78.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-22,2024,17.55,21.3,85.7,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-23,2024,15.86,15.0,75.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-26,2024,16.15,16.1,77.7,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-27,2024,15.43,13.4,72.9,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-28,2024,17.11,19.7,82.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-29,2024,15.65,14.2,72.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-08-30,2024,15.0,11.8,67.7,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-09-11,2024,17.69,21.8,83.7,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-12,2024,17.07,19.5,79.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-13,2024,16.56,17.6,76.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-16,2024,17.14,19.8,79.7,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-17,2024,17.61,21.5,82.9,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-18,2024,18.23,23.8,87.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-19,2024,16.33,16.7,73.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-20,2024,16.15,16.1,71.7,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-23,2024,15.89,15.1,70.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-24,2024,15.39,13.2,65.7,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-09-25,2024,15.41,13.3,66.5,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-09-26,2024,15.37,13.1,65.3,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-09-27,2024,16.96,19.1,78.9,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-09-30,2024,16.73,18.2,78.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-01,2024,19.26,27.7,91.6,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-02,2024,18.9,26.4,89.6,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-03,2024,20.49,32.3,94.8,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-04,2024,19.21,27.5,90.4,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-08,2024,21.42,35.8,96.8,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-09,2024,20.86,33.7,95.2,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-10,2024,20.93,34.0,95.2,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-11,2024,20.46,32.2,92.8,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-14,2024,19.7,29.4,90.4,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-15,2024,20.64,32.9,93.2,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-16,2024,19.58,28.9,89.6,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-17,2024,19.11,27.1,87.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-18,2024,18.03,23.1,82.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-21,2024,18.37,24.4,84.9,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-22,2024,18.2,23.7,84.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-23,2024,19.24,27.6,89.6,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-24,2024,19.08,27.0,87.6,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-25,2024,20.33,31.7,92.4,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-28,2024,19.8,29.7,92.0,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-29,2024,19.34,28.0,90.4,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-10-30,2024,20.35,31.8,93.2,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-11-01,2024,21.88,37.5,96.8,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-11-05,2024,20.49,32.3,92.8,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-11-06,2024,16.27,16.5,72.9,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-11-07,2024,15.2,12.5,62.5,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-11-15,2024,16.14,16.0,71.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-11-18,2024,15.58,13.9,66.5,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-11-19,2024,16.35,16.8,73.7,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-11-20,2024,17.16,19.8,78.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-11-21,2024,16.87,18.8,76.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2024-11-22,2024,15.24,12.7,61.8,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-12-17,2024,15.87,15.0,67.7,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2024-12-23,2024,16.78,18.4,74.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-01-21,2025,15.06,12.0,52.2,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-01-22,2025,15.1,12.1,52.2,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-01-23,2025,15.02,11.8,51.0,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-01-28,2025,16.41,17.0,68.5,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-01-29,2025,16.56,17.6,68.9,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-01-30,2025,15.84,14.9,58.2,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-01-31,2025,16.43,17.1,68.1,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-02-05,2025,15.77,14.6,56.2,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-02-06,2025,15.5,13.6,54.2,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-02-10,2025,15.81,14.8,56.2,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-02-11,2025,16.02,15.6,60.2,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-02-12,2025,15.89,15.1,57.8,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-02-13,2025,15.1,12.1,46.6,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-02-18,2025,15.35,13.1,49.8,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-02-19,2025,15.27,12.8,49.0,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-02-20,2025,15.66,14.2,54.2,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-05-09,2025,21.9,24.8,81.7,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-05-12,2025,18.39,16.1,62.2,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-13,2025,18.22,15.7,60.2,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-14,2025,18.62,16.7,62.9,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-15,2025,17.83,14.8,56.6,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-16,2025,17.24,13.3,52.6,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-05-19,2025,18.14,15.5,58.6,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-20,2025,18.09,15.4,57.8,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-21,2025,20.87,22.3,77.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-05-22,2025,20.28,20.8,72.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-05-27,2025,18.96,17.4,63.3,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-28,2025,19.31,18.3,67.3,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-29,2025,19.18,17.9,64.9,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-05-30,2025,18.57,16.4,59.8,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-06-02,2025,18.36,15.9,57.8,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-06-03,2025,17.69,14.2,50.6,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-06-04,2025,17.61,14.0,49.8,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-06-05,2025,18.48,16.2,59.4,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-06-06,2025,16.77,12.0,43.4,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-06-09,2025,17.16,12.9,46.2,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-06-10,2025,16.95,12.4,43.8,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-06-11,2025,17.26,13.2,47.4,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-06-12,2025,18.02,15.1,53.0,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-06-13,2025,20.82,22.0,76.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-06-16,2025,19.11,17.8,63.7,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-06-17,2025,21.6,23.7,78.9,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-06-18,2025,20.14,20.1,70.9,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-06-20,2025,20.62,21.3,74.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-06-23,2025,19.83,19.4,69.3,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-06-24,2025,17.48,13.5,45.4,NEUTRAL,BULLISH,NORMAL,,d_open
2025-06-25,2025,16.76,11.7,38.6,LOW,BULLISH,NORMAL,,a_double_blocked
2025-06-26,2025,16.59,11.3,37.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-06-27,2025,16.32,10.6,32.7,LOW,BULLISH,NORMAL,,a_double_blocked
2025-06-30,2025,16.73,11.7,37.8,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-01,2025,16.83,11.9,39.4,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-02,2025,16.64,11.4,37.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-03,2025,16.38,10.8,32.7,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-07,2025,17.79,14.2,48.6,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-07-08,2025,16.81,11.1,38.6,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-09,2025,15.94,8.9,25.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-10,2025,15.78,8.3,21.5,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-11,2025,16.4,9.9,32.3,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-14,2025,17.2,11.9,42.6,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-07-15,2025,17.38,12.3,44.2,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-07-16,2025,17.16,11.1,41.0,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-07-17,2025,16.52,9.5,31.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-18,2025,16.41,9.2,30.7,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-21,2025,16.65,9.8,35.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-22,2025,16.5,9.4,31.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-23,2025,15.37,6.6,15.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-24,2025,15.39,6.6,15.5,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-28,2025,15.03,5.7,11.6,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-29,2025,15.98,8.1,23.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-30,2025,15.48,6.9,17.5,LOW,BULLISH,NORMAL,,a_double_blocked
2025-07-31,2025,16.72,10.0,35.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-01,2025,20.38,19.2,72.1,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-08-04,2025,17.52,12.0,46.2,NEUTRAL,BULLISH,NORMAL,,d_open
2025-08-05,2025,17.85,12.8,50.2,NEUTRAL,BULLISH,NORMAL,,d_open
2025-08-06,2025,16.77,10.1,37.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-07,2025,16.57,9.6,33.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-08,2025,15.15,6.0,13.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-11,2025,16.25,8.8,28.3,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-15,2025,15.09,5.9,13.5,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-19,2025,15.57,7.1,20.3,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-20,2025,15.69,7.4,21.5,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-21,2025,16.6,9.7,36.7,LOW,BULLISH,NORMAL,,a_double_blocked
2025-08-29,2025,15.36,6.5,18.3,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-02,2025,17.17,11.1,45.8,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-09-03,2025,16.35,9.0,31.5,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-04,2025,15.3,6.4,17.5,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-05,2025,15.18,6.1,16.3,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-08,2025,15.11,5.9,15.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-09,2025,15.04,5.7,14.3,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-10,2025,15.35,6.5,19.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-15,2025,15.69,7.4,25.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-16,2025,16.36,9.1,35.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-17,2025,15.72,7.5,25.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-18,2025,15.7,7.4,25.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-19,2025,15.45,6.8,23.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-22,2025,16.1,8.4,32.3,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-23,2025,16.64,9.8,41.8,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-09-24,2025,16.18,8.6,33.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-25,2025,16.74,10.0,43.8,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-09-26,2025,15.29,6.4,19.5,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-29,2025,16.12,8.5,31.9,LOW,BULLISH,NORMAL,,a_double_blocked
2025-09-30,2025,16.28,8.9,34.3,LOW,BULLISH,NORMAL,,a_double_blocked
2025-10-01,2025,16.29,8.9,34.7,LOW,BULLISH,NORMAL,,a_double_blocked
2025-10-02,2025,16.63,9.8,41.8,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-10-03,2025,16.65,9.8,43.0,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-10-06,2025,16.37,9.1,36.7,LOW,BULLISH,NORMAL,,a_double_blocked
2025-10-07,2025,17.24,11.3,51.4,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-10-08,2025,16.3,8.9,35.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-10-09,2025,16.43,9.3,39.0,LOW,BULLISH,NORMAL,,a_double_blocked
2025-10-13,2025,19.03,15.8,67.3,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-10-14,2025,20.81,20.3,79.3,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-10-15,2025,20.64,19.9,78.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-10-17,2025,20.78,20.2,78.5,HIGH,BULLISH,NORMAL,,c_ivp_blocks
2025-10-20,2025,18.23,13.8,62.2,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-10-21,2025,17.87,12.9,58.6,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-10-22,2025,18.6,14.7,65.3,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
2025-10-23,2025,17.3,11.5,53.4,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-10-24,2025,16.37,9.1,37.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-10-27,2025,15.79,7.6,27.1,LOW,BULLISH,NORMAL,,a_double_blocked
2025-10-28,2025,16.42,9.2,39.8,LOW,BULLISH,NORMAL,,a_double_blocked
2025-10-29,2025,16.92,10.5,50.2,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-10-30,2025,16.91,10.5,50.2,NEUTRAL,BULLISH,NORMAL,bull_put_spread,d_open
2025-10-31,2025,17.44,11.8,57.0,NEUTRAL,BULLISH,NORMAL,,c_ivp_blocks
