date,vix,regime,ivr,ivp,spx,trend,trend_gap,vix_5d_avg,strategy,strategy_key,hv_spell_age,bearish_streak,ivp63,ivp252,regime_decay,local_spike,iv_signal
2000-09-01,17.53,NORMAL,5.9,4.0,1520.77,BULLISH,2.97,17.1,Reduce / Wait,,0,0,16.1,4.0,False,False,LOW
2000-09-05,19.82,NORMAL,19.4,15.1,1507.08,BULLISH,1.95,17.75,Reduce / Wait,,0,0,53.2,15.1,False,True,LOW
2000-09-06,20.79,NORMAL,25.1,24.3,1492.25,BULLISH,0.9,18.53,Reduce / Wait,,0,0,79.0,24.3,False,True,LOW
2000-09-07,19.42,NORMAL,17.0,11.6,1502.51,BULLISH,1.52,18.88,Reduce / Wait,,0,0,41.9,11.6,False,False,LOW
2000-09-08,18.46,NORMAL,11.4,6.0,1494.5,BULLISH,0.93,19.2,Reduce / Wait,,0,0,24.2,6.0,False,False,LOW
2000-09-11,18.4,NORMAL,11.0,6.0,1489.26,BULLISH,0.51,19.38,Reduce / Wait,,0,0,24.2,6.0,False,False,LOW
2000-09-12,18.59,NORMAL,12.1,7.2,1481.99,NEUTRAL,-0.02,19.13,Reduce / Wait,,0,0,29.0,7.2,False,False,LOW
2000-09-13,18.32,NORMAL,10.6,6.0,1484.91,NEUTRAL,0.16,18.64,Reduce / Wait,,0,0,24.2,6.0,False,False,LOW
2000-09-14,18.26,NORMAL,10.2,6.0,1480.87,NEUTRAL,-0.16,18.41,Reduce / Wait,,0,0,24.2,6.0,False,False,LOW
2000-09-15,18.52,NORMAL,11.7,7.6,1465.81,BEARISH,-1.19,18.42,Reduce / Wait,,0,1,30.6,7.6,False,False,LOW
2000-09-18,20.25,NORMAL,21.9,21.5,1444.51,BEARISH,-2.58,18.79,Reduce / Wait,,0,2,77.4,21.5,False,True,LOW
2000-09-19,19.54,NORMAL,17.7,14.7,1459.9,BEARISH,-1.52,18.98,Reduce / Wait,,0,3,54.8,14.7,False,True,LOW
2000-09-20,19.93,NORMAL,20.0,19.5,1451.34,BEARISH,-2.06,19.3,Reduce / Wait,,0,4,71.0,19.5,False,True,LOW
2000-09-21,20.18,NORMAL,21.5,22.3,1449.05,BEARISH,-2.16,19.68,Reduce / Wait,,0,5,80.6,22.3,False,True,LOW
2000-09-22,20.74,NORMAL,24.8,27.9,1448.72,BEARISH,-2.12,20.13,Reduce / Wait,,0,6,88.7,27.9,False,True,LOW
2000-09-25,21.41,NORMAL,28.8,35.9,1439.03,BEARISH,-2.68,20.36,Reduce / Wait,,0,7,98.4,35.9,False,True,LOW
2000-09-26,21.88,NORMAL,31.5,45.0,1427.21,BEARISH,-3.37,20.83,Reduce / Wait,,0,8,100.0,45.0,False,True,NEUTRAL
2000-09-27,21.67,NORMAL,30.3,40.6,1426.57,BEARISH,-3.32,21.18,Reduce / Wait,,0,9,98.4,40.6,False,True,NEUTRAL
2000-09-28,19.47,NORMAL,17.3,14.7,1458.29,BEARISH,-1.14,21.03,Reduce / Wait,,0,10,54.8,14.7,False,True,LOW
2000-09-29,20.57,NORMAL,23.8,25.9,1436.51,BEARISH,-2.54,21.0,Reduce / Wait,,0,11,85.5,25.9,False,True,LOW
2000-10-02,21.23,NORMAL,27.7,34.7,1436.23,BEARISH,-2.5,20.96,Reduce / Wait,,0,12,95.2,34.7,False,True,LOW
2000-10-03,21.85,NORMAL,31.4,46.2,1426.46,BEARISH,-3.12,20.96,Iron Condor,iron_condor,0,13,98.4,46.2,False,True,NEUTRAL
2000-10-04,21.54,NORMAL,29.5,39.8,1434.32,BEARISH,-2.53,20.93,Reduce / Wait,,0,14,95.2,39.8,False,True,LOW
2000-10-05,21.03,NORMAL,26.5,32.7,1436.28,BEARISH,-2.37,21.24,Reduce / Wait,,0,15,90.3,32.7,False,True,LOW
2000-10-06,22.71,HIGH_VOL,36.4,57.4,1408.99,BEARISH,-4.18,21.67,Reduce / Wait,,0,16,100.0,57.4,False,False,NEUTRAL
2000-10-09,24.02,HIGH_VOL,44.2,72.5,1402.03,BEARISH,-4.63,22.23,Reduce / Wait,,3,17,100.0,72.5,False,False,HIGH
2000-10-10,24.86,HIGH_VOL,49.1,81.7,1387.02,BEARISH,-5.59,22.83,Reduce / Wait,,4,18,100.0,81.7,False,False,HIGH
2000-10-11,26.57,HIGH_VOL,59.2,91.2,1364.59,BEARISH,-7.02,23.84,Reduce / Wait,,5,19,100.0,91.2,False,False,HIGH
2000-10-12,30.51,HIGH_VOL,82.4,98.8,1329.78,BEARISH,-9.26,25.73,Reduce / Wait,,6,20,100.0,98.8,False,False,HIGH
2000-10-13,27.6,HIGH_VOL,65.3,94.4,1374.17,BEARISH,-6.13,26.71,Reduce / Wait,,7,21,98.4,94.4,False,False,HIGH
2000-10-16,26.79,HIGH_VOL,60.5,91.2,1374.62,BEARISH,-5.99,27.27,Iron Condor (High Vol),iron_condor_hv,10,22,96.8,91.2,False,False,HIGH
2000-10-17,27.84,HIGH_VOL,66.7,95.2,1349.97,BEARISH,-7.51,27.86,Reduce / Wait,,11,23,98.4,95.2,False,False,HIGH
2000-10-18,28.72,HIGH_VOL,71.9,96.4,1342.13,BEARISH,-7.87,28.29,Reduce / Wait,,12,24,98.4,96.4,False,False,HIGH
2000-10-19,25.09,HIGH_VOL,50.5,82.5,1388.76,BEARISH,-4.56,27.21,Iron Condor (High Vol),iron_condor_hv,13,25,90.3,82.5,False,False,HIGH
2000-10-20,24.24,HIGH_VOL,45.5,74.5,1396.93,BEARISH,-3.91,26.54,Iron Condor (High Vol),iron_condor_hv,14,26,87.1,74.5,False,False,HIGH
2000-10-23,24.69,HIGH_VOL,48.1,80.1,1395.78,BEARISH,-3.89,26.12,Iron Condor (High Vol),iron_condor_hv,17,27,87.1,80.1,False,False,HIGH
2000-10-24,24.28,HIGH_VOL,45.7,74.5,1398.13,BEARISH,-3.61,25.4,Iron Condor (High Vol),iron_condor_hv,18,28,85.5,74.5,False,False,HIGH
2000-10-25,26.65,HIGH_VOL,59.7,90.0,1364.9,BEARISH,-5.74,24.99,Iron Condor (High Vol),iron_condor_hv,19,29,91.9,90.0,False,False,HIGH
2000-10-26,28.62,HIGH_VOL,71.3,96.0,1364.44,BEARISH,-5.62,25.7,Reduce / Wait,,20,30,96.8,96.0,False,False,HIGH
2000-10-27,26.47,HIGH_VOL,58.6,88.8,1379.58,BEARISH,-4.42,26.14,Reduce / Wait,,21,31,87.1,88.8,False,False,HIGH
2000-10-30,25.46,HIGH_VOL,52.7,82.5,1398.66,BEARISH,-2.98,26.3,Iron Condor (High Vol),iron_condor_hv,24,32,85.5,82.5,False,False,HIGH
2000-10-31,23.63,HIGH_VOL,41.9,66.9,1429.4,NEUTRAL,-0.75,26.17,Iron Condor (High Vol),iron_condor_hv,25,0,74.2,66.9,False,False,NEUTRAL
2000-11-01,24.28,HIGH_VOL,45.7,72.5,1421.22,BEARISH,-1.21,25.69,Iron Condor (High Vol),iron_condor_hv,26,1,77.4,72.5,False,False,HIGH
2000-11-02,23.92,HIGH_VOL,43.6,68.1,1428.32,NEUTRAL,-0.61,24.75,Iron Condor (High Vol),iron_condor_hv,27,0,72.6,68.1,False,False,NEUTRAL
2000-11-03,23.67,HIGH_VOL,42.1,66.5,1426.69,NEUTRAL,-0.61,24.19,Iron Condor (High Vol),iron_condor_hv,28,0,71.0,66.5,False,False,NEUTRAL
2000-11-06,24.52,HIGH_VOL,47.1,76.5,1432.19,NEUTRAL,-0.12,24.0,Iron Condor (High Vol),iron_condor_hv,31,0,79.0,76.5,False,False,HIGH
2000-11-07,24.91,HIGH_VOL,49.4,80.1,1431.87,NEUTRAL,-0.03,24.26,Iron Condor (High Vol),iron_condor_hv,32,0,82.3,80.1,False,False,HIGH
2000-11-08,25.66,HIGH_VOL,53.8,82.9,1409.28,BEARISH,-1.47,24.54,Iron Condor (High Vol),iron_condor_hv,33,1,85.5,82.9,False,False,HIGH
2000-11-09,27.2,HIGH_VOL,62.9,92.0,1400.14,BEARISH,-1.97,25.19,Reduce / Wait,,34,2,91.9,92.0,False,False,HIGH
2000-11-10,28.53,HIGH_VOL,70.8,95.6,1365.98,BEARISH,-4.16,26.16,Reduce / Wait,,35,3,95.2,95.6,False,False,HIGH
2000-11-13,29.06,HIGH_VOL,73.9,97.6,1351.26,BEARISH,-4.96,27.07,Reduce / Wait,,38,4,98.4,97.6,False,False,HIGH
2000-11-14,26.81,HIGH_VOL,60.6,88.8,1382.95,BEARISH,-2.56,27.45,Reduce / Wait,,39,5,87.1,88.8,False,False,HIGH
2000-11-15,26.15,HIGH_VOL,56.7,85.7,1389.81,BEARISH,-1.94,27.55,Iron Condor (High Vol),iron_condor_hv,40,6,79.0,85.7,False,False,HIGH
2000-11-16,25.05,HIGH_VOL,50.2,78.1,1372.32,BEARISH,-2.99,27.12,Iron Condor (High Vol),iron_condor_hv,41,7,72.6,78.1,False,False,HIGH
2000-11-17,24.81,HIGH_VOL,48.8,75.7,1367.72,BEARISH,-3.15,26.38,Iron Condor (High Vol),iron_condor_hv,42,8,67.7,75.7,False,False,HIGH
2000-11-20,27.43,HIGH_VOL,64.3,92.0,1342.62,BEARISH,-4.73,26.05,Reduce / Wait,,45,9,88.7,92.0,False,False,HIGH
2000-11-21,26.62,HIGH_VOL,59.5,87.3,1347.35,BEARISH,-4.21,26.01,Reduce / Wait,,46,10,80.6,87.3,False,False,HIGH
2000-11-22,27.71,HIGH_VOL,65.9,92.8,1322.36,BEARISH,-5.77,26.32,Reduce / Wait,,47,11,90.3,92.8,False,False,HIGH
2000-11-24,26.0,HIGH_VOL,55.8,82.1,1341.77,BEARISH,-4.19,26.51,Iron Condor (High Vol),iron_condor_hv,49,12,72.6,82.1,False,False,HIGH
2000-11-27,26.93,HIGH_VOL,61.3,88.0,1348.97,BEARISH,-3.52,26.94,Reduce / Wait,,52,13,83.9,88.0,False,False,HIGH
2000-11-28,27.64,HIGH_VOL,65.5,92.4,1336.09,BEARISH,-4.29,26.98,Reduce / Wait,,53,14,88.7,92.4,False,False,HIGH
2000-11-29,27.49,HIGH_VOL,64.6,91.2,1341.93,BEARISH,-3.71,27.15,Reduce / Wait,,54,15,85.5,91.2,False,False,HIGH
2000-11-30,29.65,HIGH_VOL,77.4,98.0,1314.95,BEARISH,-5.46,27.54,Reduce / Wait,,55,16,98.4,98.0,False,False,HIGH
2000-12-01,27.48,HIGH_VOL,64.6,90.4,1315.23,BEARISH,-5.26,27.84,Reduce / Wait,,56,17,82.3,90.4,False,False,HIGH
2000-12-04,27.78,HIGH_VOL,66.3,92.8,1324.97,BEARISH,-4.39,28.01,Reduce / Wait,,59,18,88.7,92.8,False,False,HIGH
2000-12-05,24.99,HIGH_VOL,49.9,73.7,1376.54,NEUTRAL,-0.57,27.48,Iron Condor (High Vol),iron_condor_hv,60,0,54.8,73.7,False,False,HIGH
2000-12-06,25.07,HIGH_VOL,50.4,74.1,1351.46,BEARISH,-2.28,26.99,Iron Condor (High Vol),iron_condor_hv,61,1,56.5,74.1,False,False,HIGH
2000-12-07,25.34,HIGH_VOL,51.9,75.3,1343.55,BEARISH,-2.73,26.13,Iron Condor (High Vol),iron_condor_hv,62,2,58.1,75.3,False,False,HIGH
2000-12-08,22.41,HIGH_VOL,34.7,44.6,1369.89,NEUTRAL,-0.7,25.12,Iron Condor (High Vol),iron_condor_hv,63,0,29.0,44.6,False,False,NEUTRAL
2000-12-11,23.51,HIGH_VOL,41.2,55.4,1380.2,NEUTRAL,0.13,24.26,Iron Condor (High Vol),iron_condor_hv,66,0,30.6,55.4,True,False,NEUTRAL
2000-12-12,24.88,HIGH_VOL,49.2,71.7,1371.18,NEUTRAL,-0.43,24.24,Iron Condor (High Vol),iron_condor_hv,67,0,48.4,71.7,True,False,HIGH
2000-12-13,23.63,HIGH_VOL,41.9,56.2,1359.99,NEUTRAL,-1.15,23.95,Iron Condor (High Vol),iron_condor_hv,68,0,29.0,56.2,True,False,NEUTRAL
2000-12-14,24.86,HIGH_VOL,49.1,70.1,1340.93,BEARISH,-2.4,23.86,Iron Condor (High Vol),iron_condor_hv,69,1,45.2,70.1,True,False,HIGH
2000-12-15,26.55,HIGH_VOL,59.1,83.7,1312.15,BEARISH,-4.32,24.69,Iron Condor (High Vol),iron_condor_hv,70,2,66.1,83.7,False,False,HIGH
2000-12-18,27.7,HIGH_VOL,65.9,91.6,1322.74,BEARISH,-3.43,25.52,Reduce / Wait,,73,3,85.5,91.6,False,False,HIGH
2000-12-19,27.17,HIGH_VOL,62.7,87.6,1305.6,BEARISH,-4.55,25.98,Reduce / Wait,,74,4,74.2,87.6,False,False,HIGH
2000-12-20,31.74,HIGH_VOL,89.7,99.6,1264.74,BEARISH,-7.37,27.6,Reduce / Wait,,75,5,100.0,99.6,False,False,HIGH
2000-12-21,29.66,HIGH_VOL,77.4,97.6,1274.86,BEARISH,-6.5,28.56,Reduce / Wait,,76,6,96.8,97.6,False,False,HIGH
2000-12-22,27.55,HIGH_VOL,65.0,89.6,1305.95,BEARISH,-4.19,28.76,Iron Condor (High Vol),iron_condor_hv,77,7,77.4,89.6,False,False,HIGH
2000-12-26,28.73,HIGH_VOL,71.9,94.8,1315.19,BEARISH,-3.43,28.97,Reduce / Wait,,81,8,91.9,94.8,False,False,HIGH
2000-12-27,28.14,HIGH_VOL,68.5,92.0,1328.92,BEARISH,-2.36,29.16,Iron Condor (High Vol),iron_condor_hv,82,9,85.5,92.0,False,False,HIGH
2000-12-28,26.57,HIGH_VOL,59.2,80.9,1334.22,BEARISH,-1.94,28.13,Iron Condor (High Vol),iron_condor_hv,83,10,54.8,80.9,False,False,HIGH
2000-12-29,26.85,HIGH_VOL,60.8,82.9,1320.28,BEARISH,-2.94,27.57,Iron Condor (High Vol),iron_condor_hv,84,11,62.9,82.9,False,False,HIGH
2001-01-02,29.99,HIGH_VOL,79.4,98.0,1283.27,BEARISH,-5.51,28.06,Reduce / Wait,,88,12,96.8,98.0,False,False,HIGH
2001-01-03,26.6,HIGH_VOL,59.4,80.9,1347.56,NEUTRAL,-0.7,27.63,Iron Condor (High Vol),iron_condor_hv,89,0,53.2,80.9,False,False,HIGH
2001-01-04,26.97,HIGH_VOL,61.6,83.3,1333.34,BEARISH,-1.66,27.4,Iron Condor (High Vol),iron_condor_hv,90,1,62.9,83.3,False,False,HIGH
2001-01-05,28.67,HIGH_VOL,71.6,93.6,1298.35,BEARISH,-4.1,27.82,Reduce / Wait,,91,2,87.1,93.6,False,False,HIGH
2001-01-08,29.84,HIGH_VOL,78.5,97.2,1295.86,BEARISH,-4.19,28.41,Reduce / Wait,,94,3,95.2,97.2,False,False,HIGH
2001-01-09,27.99,HIGH_VOL,67.6,90.4,1300.8,BEARISH,-3.73,28.01,Reduce / Wait,,95,4,79.0,90.4,False,False,HIGH
2001-01-10,26.8,HIGH_VOL,60.6,80.5,1313.27,BEARISH,-2.71,28.05,Iron Condor (High Vol),iron_condor_hv,96,5,51.6,80.5,False,False,HIGH
2001-01-11,25.79,HIGH_VOL,54.6,71.3,1326.82,BEARISH,-1.6,27.82,Iron Condor (High Vol),iron_condor_hv,97,6,35.5,71.3,True,False,HIGH
2001-01-12,24.56,HIGH_VOL,47.3,62.2,1318.55,BEARISH,-2.06,27.0,Bear Call Spread (High Vol),bear_call_spread_hv,98,7,16.1,62.2,True,False,NEUTRAL
2001-01-16,25.28,HIGH_VOL,51.6,68.9,1326.65,BEARISH,-1.32,26.08,Bear Call Spread (High Vol),bear_call_spread_hv,102,8,32.3,68.9,True,False,NEUTRAL
2001-01-17,24.93,HIGH_VOL,49.5,65.7,1329.47,NEUTRAL,-0.96,25.47,Iron Condor (High Vol),iron_condor_hv,103,0,25.8,65.7,True,False,NEUTRAL
2001-01-18,23.37,HIGH_VOL,40.3,47.4,1347.97,NEUTRAL,0.53,24.79,Iron Condor (High Vol),iron_condor_hv,104,0,1.6,47.4,False,False,NEUTRAL
2001-01-19,23.24,HIGH_VOL,39.6,46.6,1342.54,NEUTRAL,0.26,24.28,Iron Condor (High Vol),iron_condor_hv,105,0,1.6,46.6,False,False,NEUTRAL
2001-01-22,23.25,HIGH_VOL,39.6,46.6,1342.9,NEUTRAL,0.42,24.01,Iron Condor (High Vol),iron_condor_hv,108,0,3.2,46.6,False,False,NEUTRAL
2001-01-23,21.57,NORMAL,29.7,32.7,1360.4,BULLISH,1.81,23.27,Reduce / Wait,,0,0,0.0,32.7,False,False,LOW
2001-01-24,22.03,HIGH_VOL,32.4,36.7,1364.3,BULLISH,2.15,22.69,Bull Put Spread (High Vol),bull_put_spread_hv,0,0,1.6,36.7,False,False,LOW
2001-01-25,22.64,HIGH_VOL,36.0,41.4,1357.51,BULLISH,1.66,22.55,Iron Condor (High Vol),iron_condor_hv,1,0,4.8,41.4,False,False,NEUTRAL
2001-01-26,22.57,HIGH_VOL,35.6,41.4,1354.95,BULLISH,1.46,22.41,Iron Condor (High Vol),iron_condor_hv,2,0,4.8,41.4,False,False,NEUTRAL
2001-01-29,22.61,HIGH_VOL,35.8,41.8,1364.17,BULLISH,2.18,22.28,Iron Condor (High Vol),iron_condor_hv,5,0,6.5,41.8,False,False,NEUTRAL
2001-01-30,22.57,HIGH_VOL,35.6,41.4,1373.73,BULLISH,2.92,22.48,Iron Condor (High Vol),iron_condor_hv,6,0,4.8,41.4,False,False,NEUTRAL
2001-01-31,22.02,HIGH_VOL,32.4,36.7,1366.01,BULLISH,2.35,22.48,Bull Put Spread (High Vol),bull_put_spread_hv,7,0,1.6,36.7,False,False,LOW
2001-02-01,21.66,NORMAL,30.2,33.5,1373.47,BULLISH,2.9,22.29,Reduce / Wait,,0,0,1.6,33.5,False,False,LOW
2001-02-02,21.95,NORMAL,32.0,36.3,1349.47,BULLISH,1.09,22.16,Reduce / Wait,,0,0,3.2,36.3,False,False,LOW
2001-02-05,22.19,HIGH_VOL,33.4,37.8,1354.31,BULLISH,1.45,22.08,Bull Put Spread (High Vol),bull_put_spread_hv,0,0,8.1,37.8,False,False,LOW
2001-02-06,21.98,NORMAL,32.1,36.3,1352.26,BULLISH,1.25,21.96,Reduce / Wait,,0,0,4.8,36.3,False,False,LOW
2001-02-07,21.67,NORMAL,30.3,33.1,1340.89,NEUTRAL,0.4,21.89,Reduce / Wait,,0,0,3.2,33.1,False,False,LOW
2001-02-08,21.46,NORMAL,29.1,29.9,1332.53,NEUTRAL,-0.2,21.85,Reduce / Wait,,0,0,0.0,29.9,False,False,LOW
2001-02-09,22.03,HIGH_VOL,32.4,37.8,1314.76,BEARISH,-1.5,21.87,Bear Call Spread (High Vol),bear_call_spread_hv,0,1,11.3,37.8,False,False,LOW
2001-02-12,21.92,NORMAL,31.8,36.3,1330.31,NEUTRAL,-0.32,21.81,Reduce / Wait,,0,0,6.5,36.3,False,False,LOW
2001-02-13,21.37,NORMAL,28.5,29.5,1318.8,BEARISH,-1.19,21.69,Reduce / Wait,,0,1,0.0,29.5,False,False,LOW
2001-02-14,21.52,NORMAL,29.4,32.3,1315.92,BEARISH,-1.41,21.66,Reduce / Wait,,0,2,3.2,32.3,False,False,LOW
2001-02-15,20.27,NORMAL,22.1,21.5,1326.61,NEUTRAL,-0.61,21.42,Reduce / Wait,,0,0,0.0,21.5,False,False,LOW
2001-02-16,22.12,HIGH_VOL,33.0,40.2,1301.53,BEARISH,-2.38,21.44,Bear Call Spread (High Vol),bear_call_spread_hv,0,1,21.0,40.2,False,False,NEUTRAL
2001-02-20,24.69,HIGH_VOL,48.1,63.3,1278.94,BEARISH,-3.97,21.99,Bear Call Spread (High Vol),bear_call_spread_hv,4,2,41.9,63.3,True,False,NEUTRAL
2001-02-21,25.75,HIGH_VOL,54.4,72.1,1255.27,BEARISH,-5.62,22.87,Reduce / Wait,,5,3,54.8,72.1,False,False,HIGH
2001-02-22,26.76,HIGH_VOL,60.3,79.7,1252.82,BEARISH,-5.64,23.92,Reduce / Wait,,6,4,66.1,79.7,False,False,HIGH
2001-02-23,27.21,HIGH_VOL,63.0,84.5,1245.86,BEARISH,-5.97,25.31,Reduce / Wait,,7,5,74.2,84.5,False,False,HIGH
2001-02-26,25.43,HIGH_VOL,52.5,69.3,1267.65,BEARISH,-4.18,25.97,Reduce / Wait,,10,6,54.8,69.3,False,False,NEUTRAL
2001-02-27,26.49,HIGH_VOL,58.7,76.5,1257.94,BEARISH,-4.76,26.33,Reduce / Wait,,11,7,59.7,76.5,False,False,HIGH
2001-02-28,28.35,HIGH_VOL,69.7,91.2,1239.94,BEARISH,-5.98,26.85,Reduce / Wait,,12,8,88.7,91.2,False,False,HIGH
2001-03-01,28.08,HIGH_VOL,68.1,90.0,1241.23,BEARISH,-5.78,27.11,Reduce / Wait,,13,9,85.5,90.0,False,False,HIGH
2001-03-02,27.43,HIGH_VOL,64.3,84.5,1234.18,BEARISH,-6.19,27.16,Reduce / Wait,,14,10,75.8,84.5,False,False,HIGH
2001-03-05,27.12,HIGH_VOL,62.4,81.3,1241.41,BEARISH,-5.55,27.49,Reduce / Wait,,17,11,72.6,81.3,False,False,HIGH
2001-03-06,25.89,HIGH_VOL,55.2,70.9,1253.8,BEARISH,-4.59,27.37,Iron Condor (High Vol),iron_condor_hv,18,12,59.7,70.9,False,False,HIGH
2001-03-07,24.12,HIGH_VOL,44.8,55.0,1261.89,BEARISH,-3.96,26.53,Bear Call Spread (High Vol),bear_call_spread_hv,19,13,40.3,55.0,True,False,NEUTRAL
2001-03-08,24.29,HIGH_VOL,45.8,56.2,1264.74,BEARISH,-3.68,25.77,Bear Call Spread (High Vol),bear_call_spread_hv,20,14,41.9,56.2,True,False,NEUTRAL
2001-03-09,25.62,HIGH_VOL,53.6,68.1,1233.42,BEARISH,-5.95,25.41,Bear Call Spread (High Vol),bear_call_spread_hv,21,15,56.5,68.1,False,False,NEUTRAL
2001-03-12,30.32,HIGH_VOL,81.3,98.0,1180.16,BEARISH,-9.81,26.05,Reduce / Wait,,24,16,98.4,98.0,False,False,HIGH
2001-03-13,27.55,HIGH_VOL,65.0,85.7,1197.66,BEARISH,-8.28,26.38,Reduce / Wait,,25,17,79.0,85.7,False,False,HIGH
2001-03-14,29.61,HIGH_VOL,77.1,95.6,1166.71,BEARISH,-10.44,27.48,Reduce / Wait,,26,18,91.9,95.6,False,False,HIGH
2001-03-15,28.56,HIGH_VOL,70.9,91.6,1173.56,BEARISH,-9.76,28.33,Reduce / Wait,,27,19,87.1,91.6,False,False,HIGH
2001-03-16,29.91,HIGH_VOL,78.9,97.2,1150.53,BEARISH,-11.26,29.19,Reduce / Wait,,28,20,95.2,97.2,False,False,HIGH
2001-03-19,29.78,HIGH_VOL,78.1,96.0,1170.81,BEARISH,-9.47,29.08,Reduce / Wait,,31,21,91.9,96.0,False,False,HIGH
2001-03-20,30.96,HIGH_VOL,85.1,98.8,1142.62,BEARISH,-11.44,29.76,Reduce / Wait,,32,22,98.4,98.8,False,False,HIGH
2001-03-21,31.93,HIGH_VOL,90.8,99.6,1122.14,BEARISH,-12.79,30.23,Reduce / Wait,,33,23,100.0,99.6,False,False,HIGH
2001-03-22,32.84,HIGH_VOL,96.2,99.6,1117.58,BEARISH,-12.89,31.08,Reduce / Wait,,34,24,100.0,99.6,False,False,HIGH
2001-03-23,30.45,HIGH_VOL,82.1,96.8,1139.83,BEARISH,-10.92,31.19,Reduce / Wait,,35,25,95.2,96.8,False,False,HIGH
2001-03-26,29.04,HIGH_VOL,73.8,92.0,1152.69,BEARISH,-9.67,31.04,Iron Condor (High Vol),iron_condor_hv,38,26,83.9,92.0,False,False,HIGH
2001-03-27,27.04,HIGH_VOL,62.0,76.5,1182.17,BEARISH,-7.16,30.26,Iron Condor (High Vol),iron_condor_hv,39,27,64.5,76.5,False,False,HIGH
2001-03-28,28.58,HIGH_VOL,71.0,88.8,1153.29,BEARISH,-9.18,29.59,Iron Condor (High Vol),iron_condor_hv,40,28,80.6,88.8,False,False,HIGH
2001-03-29,29.17,HIGH_VOL,74.5,92.4,1147.95,BEARISH,-9.34,28.86,Iron Condor (High Vol),iron_condor_hv,41,29,83.9,92.4,False,False,HIGH
2001-03-30,28.64,HIGH_VOL,71.4,88.8,1160.33,BEARISH,-8.09,28.49,Iron Condor (High Vol),iron_condor_hv,42,30,79.0,88.8,False,False,HIGH
2001-04-02,31.21,HIGH_VOL,86.6,98.0,1145.87,BEARISH,-8.95,28.93,Reduce / Wait,,45,31,96.8,98.0,False,False,HIGH
2001-04-03,34.72,HIGH_VOL,100.0,100.0,1106.46,BEARISH,-11.75,30.46,Reduce / Wait,,46,32,100.0,100.0,False,False,HIGH
2001-04-04,34.07,HIGH_VOL,96.4,99.6,1103.25,BEARISH,-11.65,31.56,Reduce / Wait,,47,33,98.4,99.6,False,False,HIGH
2001-04-05,29.94,HIGH_VOL,73.7,94.4,1151.44,BEARISH,-7.47,31.72,Iron Condor (High Vol),iron_condor_hv,48,34,87.1,94.4,False,False,HIGH
2001-04-06,31.69,HIGH_VOL,83.3,97.6,1128.43,BEARISH,-8.99,32.33,Reduce / Wait,,49,35,93.5,97.6,False,False,HIGH
2001-04-09,31.91,HIGH_VOL,84.6,98.0,1137.59,BEARISH,-7.92,32.47,Reduce / Wait,,52,36,93.5,98.0,False,False,HIGH
2001-04-10,29.44,HIGH_VOL,71.0,90.4,1168.38,BEARISH,-5.13,31.41,Iron Condor (High Vol),iron_condor_hv,53,37,77.4,90.4,False,False,HIGH
2001-04-11,28.46,HIGH_VOL,65.6,83.7,1165.89,BEARISH,-5.01,30.29,Iron Condor (High Vol),iron_condor_hv,54,38,67.7,83.7,False,False,HIGH
2001-04-12,26.12,HIGH_VOL,52.7,65.3,1183.5,BEARISH,-3.29,29.52,Bear Call Spread (High Vol),bear_call_spread_hv,55,39,51.6,65.3,False,False,NEUTRAL
2001-04-16,26.33,HIGH_VOL,53.9,67.3,1179.68,BEARISH,-3.3,28.45,Bear Call Spread (High Vol),bear_call_spread_hv,59,40,51.6,67.3,False,False,NEUTRAL
2001-04-17,25.61,HIGH_VOL,49.9,61.0,1191.81,BEARISH,-2.05,27.19,Bear Call Spread (High Vol),bear_call_spread_hv,60,41,43.5,61.0,True,False,NEUTRAL
2001-04-18,24.13,HIGH_VOL,41.8,49.4,1238.16,BULLISH,1.95,26.13,Iron Condor (High Vol),iron_condor_hv,61,0,37.1,49.4,False,False,NEUTRAL
2001-04-19,24.16,HIGH_VOL,41.9,49.8,1253.69,BULLISH,3.4,25.27,Iron Condor (High Vol),iron_condor_hv,62,0,37.1,49.8,False,False,NEUTRAL
2001-04-20,25.38,HIGH_VOL,48.7,60.6,1242.98,BULLISH,2.68,25.12,Iron Condor (High Vol),iron_condor_hv,63,0,40.3,60.6,True,False,NEUTRAL
2001-04-23,28.16,HIGH_VOL,63.9,84.1,1224.36,NEUTRAL,1.33,25.49,Iron Condor (High Vol),iron_condor_hv,66,0,64.5,84.1,False,False,HIGH
2001-04-24,28.49,HIGH_VOL,65.8,85.3,1209.47,NEUTRAL,0.27,26.06,Iron Condor (High Vol),iron_condor_hv,67,0,67.7,85.3,False,False,HIGH
2001-04-25,27.4,HIGH_VOL,59.8,76.5,1228.75,BULLISH,2.04,26.72,Bull Put Spread (High Vol),bull_put_spread_hv,68,0,56.5,76.5,False,False,HIGH
2001-04-26,25.96,HIGH_VOL,51.8,64.9,1234.52,BULLISH,2.66,27.08,Reduce / Wait,,69,0,43.5,64.9,True,False,NEUTRAL
2001-04-27,24.02,HIGH_VOL,41.2,48.6,1253.05,BULLISH,4.31,26.81,Reduce / Wait,,70,0,24.2,48.6,False,False,NEUTRAL
2001-04-30,25.48,HIGH_VOL,49.2,62.2,1249.46,BULLISH,4.15,26.27,Iron Condor (High Vol),iron_condor_hv,73,0,35.5,62.2,True,False,NEUTRAL
